round,dec,x,y,z,vx,vy,speed,on_floor,tx,ty,tdist,nx,ny,gx,gy,nvis,gem,fell,fwd,back,left,right,jump
1,1,-7.35,3.00,21.56,-3.65,0.19,3.65,0,-13.2,15.0,13.35,-23.2,17.0,-13.2,15.0,4,0,0,0.51,0.00,1.31,0.00,0
1,2,-7.62,3.03,21.49,-4.63,0.74,4.69,0,-13.2,15.0,13.20,-23.2,17.0,-13.2,15.0,4,0,0,0.82,0.00,1.15,0.00,0
1,3,-7.93,3.11,21.41,-4.83,1.50,5.05,0,-13.2,15.0,13.01,-23.2,17.0,-13.2,15.0,4,0,0,1.40,0.00,0.00,0.21,0
1,4,-8.25,3.23,21.33,-5.23,2.33,5.73,0,-13.2,15.0,12.77,-23.2,17.0,-13.2,15.0,4,0,0,1.22,0.00,0.70,0.00,0
1,5,-8.59,3.41,21.25,-5.48,3.20,6.34,0,-13.2,15.0,12.47,-23.2,17.0,-13.2,15.0,4,0,0,1.39,0.00,0.18,0.00,0
1,6,-8.94,3.65,21.16,-5.40,3.98,6.71,0,-13.2,15.0,12.12,-23.2,17.0,-13.2,15.0,4,0,0,1.37,0.00,0.00,0.27,0
1,7,-9.27,3.91,21.08,-4.93,4.04,6.37,0,-13.2,15.0,11.76,-23.2,17.0,-13.2,15.0,4,0,0,0.00,0.06,0.00,1.40,0
1,8,-9.57,4.17,21.00,-4.42,4.29,6.16,0,-13.2,15.0,11.42,-23.2,17.0,-13.2,15.0,4,0,0,0.98,0.00,0.00,1.01,0
1,9,-9.84,4.46,20.94,-3.93,4.69,6.12,0,-13.2,15.0,11.06,-23.2,17.0,-13.2,15.0,4,0,0,0.98,0.00,0.00,1.00,0
1,10,-10.07,4.78,20.88,-3.44,5.08,6.13,0,-13.2,15.0,10.69,-23.2,17.0,-13.2,15.0,4,0,0,0.99,0.00,0.00,1.01,0
1,11,-10.28,5.12,20.84,-3.09,5.76,6.54,0,-13.2,15.0,10.30,-23.2,17.0,-13.2,15.0,4,0,0,1.31,0.00,0.00,0.51,0
1,12,-10.48,5.52,20.84,-3.26,6.48,7.25,1,-13.2,15.0,9.87,-23.2,17.0,-13.2,15.0,4,0,0,1.24,0.00,0.68,0.00,0
1,13,-10.71,5.95,20.84,-3.89,6.98,7.99,1,-13.2,15.0,9.39,-23.2,17.0,-13.2,15.0,4,0,0,0.95,0.00,1.02,0.00,0
1,14,-10.95,6.42,20.84,-3.48,7.45,8.22,1,-13.2,15.0,8.87,-23.2,17.0,-13.2,15.0,4,0,0,1.17,0.00,0.00,0.78,0
1,15,-11.16,6.92,20.84,-3.15,8.15,8.74,1,-13.2,15.0,8.34,-23.2,17.0,-13.2,15.0,4,0,0,1.41,0.00,0.03,0.00,0
1,16,-11.35,7.46,20.84,-3.10,8.87,9.39,1,-13.2,15.0,7.76,-23.2,17.0,-13.2,15.0,4,0,0,1.40,0.00,0.21,0.00,0
1,17,-11.54,8.05,20.84,-2.54,9.45,9.78,1,-13.2,15.0,7.14,-23.2,17.0,-13.2,15.0,4,0,0,1.27,0.00,0.00,0.62,0
1,18,-11.68,8.68,20.84,-2.03,10.04,10.24,1,-13.2,15.0,6.50,-23.2,17.0,-13.2,15.0,4,0,0,1.37,0.00,0.00,0.34,0
1,19,-11.80,9.34,20.84,-1.82,10.64,10.80,1,-13.2,15.0,5.83,-23.2,17.0,-13.2,15.0,4,0,0,1.41,0.00,0.00,0.02,0
1,20,-11.91,10.04,20.84,-1.81,11.21,11.36,1,-13.2,15.0,5.12,-23.2,17.0,-13.2,15.0,4,0,0,1.40,0.00,0.16,0.00,0
1,21,-12.03,10.75,20.84,-1.69,10.68,10.81,1,-13.2,15.0,4.41,-23.2,17.0,-13.2,15.0,4,0,0,0.00,1.38,0.00,0.29,0
1,22,-12.12,11.40,20.84,-1.35,9.84,9.93,1,-13.2,15.0,3.75,-23.2,17.0,-13.2,15.0,4,0,0,0.00,1.16,0.00,0.81,0
1,23,-12.21,12.00,20.84,-1.35,8.95,9.05,1,-13.2,15.0,3.16,-23.2,17.0,-13.2,15.0,4,0,0,0.00,1.37,0.36,0.00,0
1,24,-12.31,12.55,20.84,-1.82,8.21,8.41,1,-13.2,15.0,2.61,-23.2,17.0,-13.2,15.0,4,0,0,0.00,0.70,1.23,0.00,0
1,25,-12.44,13.05,20.84,-2.30,7.43,7.78,1,-13.2,15.0,2.10,-23.2,17.0,-13.2,15.0,4,0,0,0.00,1.00,0.99,0.00,0
1,26,-12.60,13.49,20.84,-2.65,6.60,7.11,1,-13.2,15.0,1.62,-23.2,17.0,-13.2,15.0,4,0,0,0.00,1.15,0.81,0.00,0
1,27,-12.79,13.91,20.84,-3.20,6.80,7.52,1,-13.2,15.0,1.16,-23.2,17.0,-13.2,15.0,4,0,0,1.09,0.00,0.90,0.00,0
1,28,-13.00,14.34,20.84,-3.19,6.27,7.04,1,-13.2,15.0,0.69,-23.2,17.0,-13.2,15.0,4,0,0,0.00,1.27,0.00,0.20,0
1,29,-13.19,14.71,20.84,-2.70,5.52,6.15,1,-13.2,15.0,0.29,-23.2,17.0,-13.2,15.0,4,1,0,0.00,1.03,0.00,0.97,0
1,30,-13.40,15.11,20.84,-2.76,4.58,5.35,1,-23.2,17.0,9.98,-13.2,27.0,-23.2,17.0,3,0,0,0.00,0.92,0.92,0.00,0
1,31,-13.59,15.38,20.84,-3.30,3.85,5.07,1,-23.2,17.0,9.74,-13.2,27.0,-23.2,17.0,3,0,0,0.00,0.82,1.08,0.00,0
1,32,-13.82,15.60,20.84,-3.77,3.07,4.86,1,-23.2,17.0,9.48,-13.2,27.0,-23.2,17.0,3,0,0,0.00,1.00,0.92,0.00,0
1,33,-14.08,15.77,20.84,-4.25,2.30,4.83,1,-23.2,17.0,9.20,-13.2,27.0,-23.2,17.0,3,0,0,0.00,0.96,1.02,0.00,0
1,34,-14.37,15.89,20.84,-4.94,1.73,5.24,1,-23.2,17.0,8.90,-13.2,27.0,-23.2,17.0,3,0,0,0.00,0.49,1.28,0.00,0
1,35,-14.69,16.01,20.84,-4.59,2.02,5.02,1,-23.2,17.0,8.57,-13.2,27.0,-23.2,17.0,3,0,0,1.00,0.00,0.00,0.83,0
1,36,-14.96,16.13,20.84,-3.95,1.65,4.28,1,-23.2,17.0,8.29,-13.2,27.0,-23.2,17.0,3,0,0,0.00,1.03,0.00,0.77,0
1,37,-15.19,16.21,20.84,-3.45,0.90,3.56,1,-23.2,17.0,8.05,-13.2,27.0,-23.2,17.0,3,0,0,0.00,1.28,0.00,0.55,0
1,38,-15.39,16.24,20.84,-2.89,0.18,2.89,1,-23.2,17.0,7.85,-13.2,27.0,-23.2,17.0,3,0,0,0.00,1.15,0.00,0.78,0
1,39,-15.57,16.22,20.84,-2.69,-0.68,2.77,1,-23.2,17.0,7.67,-13.2,27.0,-23.2,17.0,3,0,0,0.00,1.32,0.09,0.00,0
1,40,-15.74,16.15,20.84,-2.62,-1.58,3.06,1,-23.2,17.0,7.51,-13.2,27.0,-23.2,17.0,3,0,0,0.00,1.32,0.09,0.00,0
1,41,-15.92,16.02,20.84,-3.10,-2.28,3.84,1,-23.2,17.0,7.35,-13.2,27.0,-23.2,17.0,3,0,0,0.00,0.91,1.02,0.00,0
1,42,-16.13,15.88,20.84,-3.36,-1.75,3.79,1,-23.2,17.0,7.16,-13.2,27.0,-23.2,17.0,3,0,0,1.32,0.00,0.43,0.00,0
1,43,-16.36,15.79,20.84,-3.99,-1.21,4.17,1,-23.2,17.0,6.95,-13.2,27.0,-23.2,17.0,3,0,0,0.48,0.00,1.33,0.00,0
1,44,-16.64,15.74,20.84,-4.49,-0.48,4.51,1,-23.2,17.0,6.68,-13.2,27.0,-23.2,17.0,3,0,0,1.00,0.00,0.80,0.00,0
1,45,-16.95,15.71,20.84,-5.21,-0.50,5.23,1,-23.2,17.0,6.38,-13.2,27.0,-23.2,17.0,3,0,0,0.00,0.35,1.23,0.00,0
1,46,-17.31,15.69,20.84,-5.96,-0.18,5.97,1,-23.2,17.0,6.04,-13.2,27.0,-23.2,17.0,3,0,0,0.60,0.00,1.27,0.00,0
1,47,-17.72,15.69,20.84,-6.79,0.02,6.79,1,-23.2,17.0,5.64,-13.2,27.0,-23.2,17.0,3,0,0,0.09,0.00,1.41,0.00,0
1,48,-18.17,15.71,20.84,-7.14,0.71,7.18,1,-23.2,17.0,5.19,-13.2,27.0,-23.2,17.0,3,0,0,1.20,0.00,0.75,0.00,0
1,49,-18.61,15.76,20.84,-6.61,0.58,6.63,1,-23.2,17.0,4.75,-13.2,27.0,-23.2,17.0,3,0,0,0.00,0.84,0.00,1.00,0
1,50,-19.01,15.80,20.84,-6.06,1.05,6.15,1,-23.2,17.0,4.35,-13.2,27.0,-23.2,17.0,3,0,0,1.37,0.00,0.00,0.33,0
1,51,-19.39,15.87,20.84,-5.56,0.68,5.60,1,-23.2,17.0,3.98,-13.2,27.0,-23.2,17.0,3,0,0,0.00,1.30,0.00,0.55,0
1,52,-19.74,15.88,20.84,-5.80,-0.07,5.80,1,-23.2,17.0,3.63,-25.2,27.0,-23.2,17.0,3,0,0,0.00,0.96,1.04,0.00,0
1,53,-20.13,15.88,20.84,-6.25,0.34,6.26,1,-23.2,17.0,3.27,-25.2,27.0,-23.2,17.0,3,0,0,1.02,0.00,0.98,0.00,0
1,54,-20.54,15.94,20.84,-6.42,1.22,6.53,1,-23.2,17.0,2.87,-25.2,27.0,-23.2,17.0,3,0,0,1.19,0.00,0.54,0.00,0
1,55,-20.93,16.02,20.84,-5.86,1.07,5.96,1,-23.2,17.0,2.47,-25.2,27.0,-23.2,17.0,3,0,0,0.00,0.89,0.00,1.06,0
1,56,-21.29,16.06,20.84,-5.26,0.41,5.27,1,-23.2,17.0,2.13,-25.2,27.0,-23.2,17.0,3,0,0,0.00,1.27,0.00,0.62,0
1,57,-21.61,16.10,20.84,-4.85,0.85,4.92,1,-23.2,17.0,1.83,-25.2,27.0,-23.2,17.0,3,0,0,1.39,0.00,0.00,0.23,0
1,58,-21.92,16.15,20.84,-4.98,0.41,5.00,1,-23.2,17.0,1.54,-25.2,27.0,-23.2,17.0,3,0,0,0.00,1.16,0.76,0.00,0
1,59,-22.23,16.17,20.84,-4.50,0.60,4.54,1,-23.2,17.0,1.28,-25.2,27.0,-23.2,17.0,3,0,0,1.00,0.00,0.00,1.00,0
1,60,-22.49,16.23,20.84,-3.95,1.31,4.16,1,-23.2,17.0,1.04,-25.2,27.0,-23.2,17.0,3,0,0,1.32,0.00,0.00,0.50,0
1,61,-22.73,16.31,20.84,-3.65,0.84,3.75,1,-23.2,17.0,0.83,-25.2,27.0,-23.2,17.0,3,0,0,0.00,1.40,0.00,0.13,0
1,62,-22.95,16.37,20.84,-3.24,1.20,3.46,1,-23.2,17.0,0.68,-25.2,27.0,-23.2,17.0,3,1,0,1.32,0.00,0.00,0.51,0
1,63,-23.18,16.50,20.84,-2.46,2.01,3.18,1,-25.2,27.0,10.69,-13.2,27.0,-25.2,27.0,2,0,0,1.02,0.00,0.00,0.98,0
1,64,-23.34,16.63,20.84,-2.87,1.80,3.38,1,-25.2,27.0,10.54,-13.2,27.0,-25.2,27.0,2,0,0,0.00,0.54,1.31,0.00,0
1,65,-23.53,16.75,20.84,-2.77,2.30,3.60,1,-25.2,27.0,10.38,-13.2,27.0,-25.2,27.0,2,0,0,1.37,0.00,0.00,0.36,0
1,66,-23.69,16.93,20.84,-2.31,3.08,3.85,1,-25.2,27.0,10.18,-13.2,27.0,-25.2,27.0,2,0,0,1.31,0.00,0.00,0.53,0
1,67,-23.84,17.16,20.84,-2.33,3.94,4.58,1,-25.2,27.0,9.94,-13.2,27.0,-25.2,27.0,2,0,0,1.36,0.00,0.40,0.00,0
1,68,-24.00,17.44,20.84,-2.58,4.82,5.46,1,-25.2,27.0,9.64,-13.2,27.0,-25.2,27.0,2,0,0,1.33,0.00,0.48,0.00,0
1,69,-24.17,17.78,20.84,-2.72,5.71,6.33,1,-25.2,27.0,9.28,-13.2,27.0,-25.2,27.0,2,0,0,1.38,0.00,0.31,0.00,0
1,70,-24.35,18.17,20.84,-3.03,6.49,7.16,1,-25.2,27.0,8.87,-13.2,27.0,-25.2,27.0,2,0,0,1.27,0.00,0.62,0.00,0
1,71,-24.54,18.62,20.84,-2.69,7.19,7.68,1,-25.2,27.0,8.41,-13.2,27.0,-25.2,27.0,2,0,0,1.33,0.00,0.00,0.49,0
1,72,-24.69,19.10,20.84,-1.98,7.76,8.00,1,-25.2,27.0,7.92,-13.2,27.0,-25.2,27.0,2,0,0,1.18,0.00,0.00,0.77,0
1,73,-24.79,19.62,20.84,-1.51,8.43,8.56,1,-25.2,27.0,7.39,-13.2,27.0,-25.2,27.0,2,0,0,1.38,0.00,0.00,0.30,0
1,74,-24.89,20.18,20.84,-1.72,9.06,9.22,1,-25.2,27.0,6.83,-13.2,27.0,-25.2,27.0,2,0,0,1.30,0.00,0.55,0.00,0
1,75,-24.99,20.78,20.84,-1.32,9.62,9.71,1,-25.2,27.0,6.22,-13.2,27.0,-25.2,27.0,2,0,0,1.27,0.00,0.00,0.61,0
1,76,-25.05,21.41,20.84,-0.59,10.07,10.09,1,-25.2,27.0,5.59,-13.2,27.0,-25.2,27.0,2,0,0,1.17,0.00,0.00,0.79,0
1,77,-25.06,22.07,20.84,0.25,10.39,10.39,1,-25.2,27.0,4.93,-13.2,27.0,-25.2,27.0,2,0,0,1.03,0.00,0.00,0.97,0
1,78,-25.03,22.72,20.84,0.38,9.78,9.79,1,-25.2,27.0,4.28,-13.2,27.0,-25.2,27.0,2,0,0,0.00,1.39,0.24,0.00,0
1,79,-25.02,23.32,20.84,0.03,8.96,8.96,1,-25.2,27.0,3.69,-13.2,27.0,-25.2,27.0,2,0,0,0.00,1.09,0.91,0.00,0
1,80,-25.02,23.86,20.84,0.10,8.10,8.10,1,-25.2,27.0,3.15,-13.2,27.0,-25.2,27.0,2,0,0,0.00,1.33,0.00,0.49,0
1,81,-25.01,24.34,20.84,0.32,7.22,7.22,1,-25.2,27.0,2.66,-13.2,27.0,-25.2,27.0,2,0,0,0.00,1.35,0.00,0.41,0
1,82,-25.00,24.79,20.84,-0.30,6.85,6.85,1,-25.2,27.0,2.22,-13.2,27.0,-25.2,27.0,2,0,0,0.19,0.00,1.38,0.00,0
1,83,-25.05,25.23,20.84,-1.20,6.83,6.93,1,-25.2,27.0,1.78,-13.2,27.0,-25.2,27.0,2,0,0,0.51,0.00,1.25,0.00,0
1,84,-25.13,25.68,20.84,-0.93,7.31,7.37,1,-25.2,27.0,1.33,-13.2,27.0,-25.2,27.0,2,0,0,1.21,0.00,0.00,0.68,0
1,85,-25.18,26.17,20.84,-0.69,8.05,8.08,1,-25.2,27.0,0.83,-13.2,27.0,-25.2,27.0,2,0,0,1.38,0.00,0.00,0.06,0
1,86,-25.23,26.68,20.84,-0.91,7.60,7.65,1,-25.2,27.0,0.32,-13.2,27.0,-25.2,27.0,2,1,0,0.00,1.09,0.67,0.00,0
1,87,-25.30,27.24,20.84,-0.67,6.61,6.65,1,-13.2,27.0,12.10,0.0,0.0,-13.2,27.0,1,0,0,0.00,0.89,0.00,0.91,0
1,88,-25.32,27.64,20.84,-0.12,5.89,5.89,1,-13.2,27.0,12.14,0.0,0.0,-13.2,27.0,1,0,0,0.00,0.94,0.00,1.06,0
1,89,-25.31,27.99,20.84,0.43,5.16,5.18,1,-13.2,27.0,12.15,0.0,0.0,-13.2,27.0,1,0,0,0.00,0.95,0.00,0.98,0
1,90,-25.26,28.29,20.84,0.96,4.42,4.53,1,-13.2,27.0,12.13,0.0,0.0,-13.2,27.0,1,0,0,0.00,0.93,0.00,0.95,0
1,91,-25.18,28.55,20.84,1.50,3.69,3.98,1,-13.2,27.0,12.08,0.0,0.0,-13.2,27.0,1,0,0,0.00,0.97,0.00,1.02,0
1,92,-25.07,28.76,20.84,2.04,2.96,3.59,1,-13.2,27.0,12.00,0.0,0.0,-13.2,27.0,1,0,0,0.00,0.98,0.00,1.01,0
1,93,-24.92,28.92,20.84,2.59,2.23,3.42,1,-13.2,27.0,11.87,0.0,0.0,-13.2,27.0,1,0,0,0.00,0.95,0.00,1.04,0
1,94,-24.73,29.04,20.84,3.16,1.52,3.50,1,-13.2,27.0,11.71,0.0,0.0,-13.2,27.0,1,0,0,0.00,0.93,0.00,1.06,0
1,95,-24.51,29.11,20.84,3.72,0.80,3.80,1,-13.2,27.0,11.50,0.0,0.0,-13.2,27.0,1,0,0,0.00,0.95,0.00,1.04,0
1,96,-24.25,29.14,20.84,4.29,0.09,4.29,1,-13.2,27.0,11.25,0.0,0.0,-13.2,27.0,1,0,0,0.00,0.92,0.00,1.07,0
1,97,-23.95,29.12,20.84,4.91,-0.57,4.95,1,-13.2,27.0,10.96,0.0,0.0,-13.2,27.0,1,0,0,0.00,0.85,0.00,1.13,0
1,98,-23.62,29.06,20.84,5.59,-1.18,5.71,1,-13.2,27.0,10.62,0.0,0.0,-13.2,27.0,1,0,0,0.00,0.77,0.00,1.18,0
1,99,-23.23,28.96,20.84,6.33,-1.68,6.55,1,-13.2,27.0,10.22,0.0,0.0,-13.2,27.0,1,0,0,0.00,0.62,0.00,1.27,0
1,100,-22.80,28.85,20.84,7.14,-1.80,7.36,1,-13.2,27.0,9.77,0.0,0.0,-13.2,27.0,1,0,0,0.00,0.14,0.00,1.40,0
1,101,-22.31,28.73,20.84,7.90,-1.97,8.14,1,-13.2,27.0,9.28,0.0,0.0,-13.2,27.0,1,0,0,0.00,0.37,0.00,1.36,0
1,102,-21.78,28.60,20.84,8.63,-2.01,8.86,1,-13.2,27.0,8.73,0.0,0.0,-13.2,27.0,1,0,0,0.00,0.14,0.00,1.40,0
1,103,-21.20,28.47,20.84,9.32,-2.05,9.54,1,-13.2,27.0,8.14,0.0,0.0,-13.2,27.0,1,0,0,0.00,0.19,0.00,1.40,0
1,104,-20.59,28.33,20.84,9.92,-2.27,10.18,1,-13.2,27.0,7.51,0.0,0.0,-13.2,27.0,1,0,0,0.00,0.46,0.00,1.33,0
1,105,-19.93,28.19,20.84,10.52,-2.30,10.77,1,-13.2,27.0,6.83,0.0,0.0,-13.2,27.0,1,0,0,0.00,0.12,0.00,1.41,0
1,106,-19.23,28.05,20.84,11.10,-2.07,11.29,1,-13.2,27.0,6.12,0.0,0.0,-13.2,27.0,1,0,0,0.16,0.00,0.00,1.40,0
1,107,-18.54,27.92,20.84,10.57,-1.86,10.73,1,-13.2,27.0,5.41,0.0,0.0,-13.2,27.0,1,0,0,0.34,0.00,1.37,0.00,0
1,108,-17.89,27.81,20.84,9.72,-1.53,9.84,1,-13.2,27.0,4.76,0.0,0.0,-13.2,27.0,1,0,0,0.74,0.00,1.20,0.00,0
1,109,-17.30,27.72,20.84,8.85,-1.58,8.99,1,-13.2,27.0,4.16,0.0,0.0,-13.2,27.0,1,0,0,0.00,0.52,1.30,0.00,0
1,110,-16.76,27.61,20.84,7.98,-1.87,8.20,1,-13.2,27.0,3.61,0.0,0.0,-13.2,27.0,1,0,0,0.00,0.78,1.18,0.00,0
1,111,-16.28,27.49,20.84,7.26,-1.49,7.41,1,-13.2,27.0,3.12,0.0,0.0,-13.2,27.0,1,0,0,1.13,0.00,0.85,0.00,0
1,112,-15.84,27.42,20.84,6.47,-1.06,6.56,1,-13.2,27.0,2.68,0.0,0.0,-13.2,27.0,1,0,0,0.69,0.00,1.24,0.00,0
1,113,-15.43,27.37,20.84,6.66,-0.41,6.68,1,-13.2,27.0,2.26,0.0,0.0,-13.2,27.0,1,0,0,0.86,0.00,0.00,1.12,0
1,114,-14.99,27.34,20.84,6.90,-0.90,6.96,1,-13.2,27.0,1.82,0.0,0.0,-13.2,27.0,1,0,0,0.00,1.25,0.00,0.66,0
1,115,-14.54,27.28,20.84,7.20,-0.50,7.22,1,-13.2,27.0,1.37,0.0,0.0,-13.2,27.0,1,0,0,1.03,0.00,0.00,0.97,0
1,116,-14.08,27.24,20.84,7.02,-0.92,7.08,1,-13.2,27.0,0.92,0.0,0.0,-13.2,27.0,1,0,0,0.00,1.40,0.07,0.00,0
1,117,-13.65,27.16,20.84,6.39,-1.54,6.57,1,-13.2,27.0,0.48,0.0,0.0,-13.2,27.0,1,2,0,0.00,1.10,0.88,0.00,0
1,118,-13.19,27.01,20.84,5.38,-2.06,5.76,1,-27.2,13.0,19.82,-37.2,15.0,-27.2,13.0,4,0,0,0.00,0.77,1.19,0.00,0
1,119,-12.87,26.88,20.84,4.49,-2.12,4.97,1,-27.2,13.0,19.95,-25.2,3.0,-27.2,13.0,4,0,0,0.00,0.10,1.37,0.00,0
1,120,-12.62,26.73,20.84,3.67,-2.45,4.41,1,-27.2,13.0,20.03,-25.2,3.0,-27.2,13.0,4,0,0,0.00,0.90,1.04,0.00,0
1,121,-12.41,26.56,20.84,2.90,-2.95,4.14,1,-27.2,13.0,20.06,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.01,0.98,0.00,0
1,122,-12.25,26.35,20.84,2.08,-3.33,3.93,1,-27.2,13.0,20.04,-25.2,3.0,-27.2,13.0,4,0,0,0.00,0.77,1.19,0.00,0
1,123,-12.15,26.13,20.84,1.20,-3.55,3.75,1,-27.2,13.0,19.97,-25.2,3.0,-27.2,13.0,4,0,0,0.00,0.53,1.29,0.00,0
1,124,-12.10,25.89,20.84,0.37,-3.90,3.91,1,-27.2,13.0,19.85,-25.2,3.0,-27.2,13.0,4,0,0,0.00,0.83,1.11,0.00,0
1,125,-12.11,25.63,20.84,-0.46,-4.27,4.30,1,-27.2,13.0,19.68,-25.2,3.0,-27.2,13.0,4,0,0,0.00,0.79,1.15,0.00,0
1,126,-12.17,25.34,20.84,-1.28,-4.68,4.85,1,-27.2,13.0,19.45,-25.2,3.0,-27.2,13.0,4,0,0,0.00,0.86,1.11,0.00,0
1,127,-12.28,25.03,20.84,-2.08,-5.11,5.52,1,-27.2,13.0,19.16,-25.2,3.0,-27.2,13.0,4,0,0,0.00,0.87,1.09,0.00,0
1,128,-12.44,24.69,20.84,-2.89,-5.53,6.24,1,-27.2,13.0,18.82,-25.2,3.0,-27.2,13.0,4,0,0,0.00,0.86,1.11,0.00,0
1,129,-12.63,24.31,20.84,-2.91,-6.30,6.94,1,-27.2,13.0,18.44,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.39,0.00,0.06,0
1,130,-12.81,23.88,20.84,-2.42,-7.04,7.44,1,-27.2,13.0,18.04,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.32,0.00,0.50,0
1,131,-12.94,23.40,20.84,-1.72,-7.61,7.80,1,-27.2,13.0,17.66,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.18,0.00,0.78,0
1,132,-13.03,22.89,20.84,-1.23,-8.29,8.38,1,-27.2,13.0,17.29,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.34,0.00,0.33,0
1,133,-13.11,22.34,20.84,-1.43,-8.94,9.05,1,-27.2,13.0,16.91,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.29,0.51,0.00,0
1,134,-13.21,21.75,20.84,-1.79,-9.53,9.70,1,-27.2,13.0,16.50,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.30,0.51,0.00,0
1,135,-13.34,21.12,20.84,-2.20,-10.06,10.30,1,-27.2,13.0,16.06,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.24,0.60,0.00,0
1,136,-13.49,20.45,20.84,-2.33,-10.63,10.89,1,-27.2,13.0,15.61,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.34,0.21,0.00,0
1,137,-13.64,19.78,20.84,-2.38,-10.09,10.37,1,-27.2,13.0,15.16,-25.2,3.0,-27.2,13.0,4,0,0,1.37,0.00,0.27,0.00,0
1,138,-13.79,19.14,20.84,-2.24,-10.34,10.58,1,-27.2,13.0,14.75,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.38,0.00,0.06,0
1,139,-13.92,18.49,20.84,-2.02,-9.83,10.03,1,-27.2,13.0,14.36,-25.2,3.0,-27.2,13.0,4,0,0,1.33,0.00,0.00,0.36,0
1,140,-14.03,17.87,20.84,-1.30,-9.46,9.55,1,-27.2,13.0,14.04,-25.2,3.0,-27.2,13.0,4,0,0,0.00,0.35,0.00,1.36,0
1,141,-14.10,17.29,20.84,-1.04,-8.73,8.79,1,-27.2,13.0,13.78,-25.2,3.0,-27.2,13.0,4,0,0,1.41,0.00,0.00,0.04,0
1,142,-14.17,16.76,20.84,-1.34,-7.89,8.00,1,-27.2,13.0,13.56,-25.2,3.0,-27.2,13.0,4,0,0,1.06,0.00,0.92,0.00,0
1,143,-14.28,16.29,20.84,-1.81,-7.11,7.34,1,-27.2,13.0,13.33,-25.2,3.0,-27.2,13.0,4,0,0,0.90,0.00,0.98,0.00,0
1,144,-14.42,15.85,20.84,-2.58,-6.72,7.20,1,-27.2,13.0,13.10,-25.2,3.0,-27.2,13.0,4,0,0,0.00,0.12,1.38,0.00,0
1,145,-14.60,15.44,20.84,-3.00,-6.01,6.72,1,-27.2,13.0,12.83,-25.2,3.0,-27.2,13.0,4,0,0,1.21,0.00,0.72,0.00,0
1,146,-14.80,15.09,20.84,-3.09,-5.11,5.97,1,-27.2,13.0,12.58,-25.2,3.0,-27.2,13.0,4,0,0,1.36,0.00,0.26,0.00,0
1,147,-15.00,14.79,20.84,-3.36,-4.25,5.41,1,-27.2,13.0,12.33,-25.2,3.0,-27.2,13.0,4,0,0,1.08,0.00,0.80,0.00,0
1,148,-15.23,14.55,20.84,-3.58,-3.37,4.92,1,-27.2,13.0,12.07,-25.2,3.0,-27.2,13.0,4,0,0,1.27,0.00,0.56,0.00,0
1,149,-15.47,14.36,20.84,-4.03,-2.59,4.79,1,-27.2,13.0,11.81,-25.2,3.0,-27.2,13.0,4,0,0,0.90,0.00,1.07,0.00,0
1,150,-15.75,14.23,20.84,-4.51,-1.82,4.86,1,-27.2,13.0,11.52,-25.2,3.0,-27.2,13.0,4,0,0,0.99,0.00,0.98,0.00,0
1,151,-16.05,14.14,20.84,-5.02,-1.07,5.13,1,-27.2,13.0,11.20,-25.2,3.0,-27.2,13.0,4,0,0,0.93,0.00,1.05,0.00,0
1,152,-16.39,14.10,20.84,-5.52,-0.31,5.52,1,-27.2,13.0,10.86,-25.2,3.0,-27.2,13.0,4,0,0,0.97,0.00,1.03,0.00,0
1,153,-16.76,14.10,20.84,-6.01,0.46,6.03,1,-27.2,13.0,10.50,-25.2,3.0,-27.2,13.0,4,0,0,0.96,0.00,1.02,0.00,0
1,154,-17.16,14.16,20.84,-6.48,1.24,6.60,1,-27.2,13.0,10.10,-25.2,3.0,-27.2,13.0,4,0,0,1.00,0.00,1.00,0.00,0
1,155,-17.60,14.27,20.84,-6.96,2.01,7.25,1,-27.2,13.0,9.69,-25.2,3.0,-27.2,13.0,4,0,0,0.97,0.00,1.02,0.00,0
1,156,-18.06,14.42,20.84,-7.39,2.77,7.89,1,-27.2,13.0,9.25,-25.2,3.0,-27.2,13.0,4,0,0,1.03,0.00,0.97,0.00,0
1,157,-18.52,14.60,20.84,-6.98,2.50,7.41,1,-27.2,13.0,8.82,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.08,0.00,0.90,0
1,158,-18.97,14.73,20.84,-7.03,1.70,7.23,1,-27.2,13.0,8.42,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.08,0.92,0.00,0
1,159,-19.40,14.82,20.84,-6.57,1.05,6.66,1,-27.2,13.0,8.00,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.09,0.00,0.90,0
1,160,-19.82,14.86,20.84,-6.56,0.24,6.57,1,-27.2,13.0,7.61,-25.2,3.0,-27.2,13.0,4,0,0,0.00,1.19,0.76,0.00,0
