round,dec,x,y,z,vx,vy,speed,on_floor,tx,ty,tdist,nx,ny,gx,gy,nvis,gem,fell,fwd,back,left,right,jump
1,1,-7.30,26.99,21.57,-3.48,-0.36,3.50,0,-13.2,15.0,13.36,-23.2,13.0,-13.2,15.0,4,0,0,0.00,1.05,0.95,0.00,0
1,2,-7.56,26.95,21.51,-4.51,-0.79,4.58,0,-13.2,15.0,13.22,-23.2,13.0,-13.2,15.0,4,0,0,0.00,0.47,1.33,0.00,0
1,3,-7.89,26.89,21.42,-5.60,-1.19,5.73,0,-13.2,15.0,13.02,-23.2,13.0,-13.2,15.0,4,0,0,0.00,0.56,1.30,0.00,0
1,4,-8.28,26.79,21.33,-6.36,-1.90,6.64,0,-13.2,15.0,12.77,-23.2,13.0,-13.2,15.0,4,0,0,0.00,1.11,0.88,0.00,0
1,5,-8.69,26.64,21.22,-6.25,-2.54,6.75,0,-13.2,15.0,12.49,-23.2,13.0,-13.2,15.0,4,0,0,0.00,1.22,0.00,0.72,0
1,6,-9.07,26.46,21.13,-5.87,-3.10,6.63,0,-13.2,15.0,12.18,-23.2,13.0,-13.2,15.0,4,0,0,0.00,1.18,0.00,0.78,0
1,7,-9.44,26.24,21.04,-5.68,-3.81,6.84,0,-13.2,15.0,11.85,-23.2,13.0,-13.2,15.0,4,0,0,0.00,1.40,0.00,0.20,0
1,8,-9.79,25.97,20.95,-5.35,-4.42,6.94,0,-13.2,15.0,11.49,-23.2,13.0,-13.2,15.0,4,0,0,0.00,1.21,0.00,0.73,0
1,9,-10.12,25.66,20.86,-5.10,-5.11,7.22,0,-13.2,15.0,11.10,-23.2,13.0,-13.2,15.0,4,0,0,0.00,1.37,0.00,0.33,0
1,10,-10.44,25.31,20.84,-4.59,-5.76,7.37,0,-13.2,15.0,10.67,-23.2,13.0,-13.2,15.0,4,0,0,0.00,1.16,0.00,0.81,0
1,11,-10.70,24.92,20.84,-3.84,-6.28,7.36,1,-13.2,15.0,10.23,-23.2,13.0,-13.2,15.0,4,0,0,0.00,1.18,0.00,0.78,0
1,12,-10.93,24.50,20.84,-3.22,-6.93,7.64,1,-13.2,15.0,9.77,-23.2,13.0,-13.2,15.0,4,0,0,0.00,1.22,0.00,0.41,0
1,13,-11.11,24.03,20.84,-2.59,-7.59,8.02,1,-13.2,15.0,9.27,-23.2,13.0,-13.2,15.0,4,0,0,0.00,1.30,0.00,0.55,0
1,14,-11.27,23.52,20.84,-2.40,-8.32,8.66,1,-13.2,15.0,8.74,-23.2,13.0,-13.2,15.0,4,0,0,0.00,1.32,0.12,0.00,0
1,15,-11.41,22.96,20.84,-2.13,-9.03,9.28,1,-13.2,15.0,8.16,-23.2,13.0,-13.2,15.0,4,0,0,0.00,1.34,0.00,0.22,0
1,16,-11.53,22.36,20.84,-1.71,-9.67,9.82,1,-13.2,15.0,7.55,-23.2,13.0,-13.2,15.0,4,0,0,0.00,1.36,0.00,0.37,0
1,17,-11.64,21.72,20.84,-1.66,-10.28,10.42,1,-13.2,15.0,6.90,-23.2,13.0,-13.2,15.0,4,0,0,0.00,1.40,0.22,0.00,0
1,18,-11.76,21.04,20.84,-2.14,-10.71,10.92,1,-13.2,15.0,6.21,-13.2,3.0,-13.2,15.0,4,0,0,0.00,1.14,0.78,0.00,0
1,19,-11.91,20.34,20.84,-2.56,-11.10,11.39,1,-13.2,15.0,5.50,-13.2,3.0,-13.2,15.0,4,0,0,0.00,1.19,0.56,0.00,0
1,20,-12.09,19.62,20.84,-3.00,-11.40,11.79,1,-13.2,15.0,4.75,-13.2,3.0,-13.2,15.0,4,0,0,0.00,1.07,0.69,0.00,0
1,21,-12.30,18.88,20.84,-3.46,-11.64,12.15,1,-13.2,15.0,3.99,-13.2,3.0,-13.2,15.0,4,0,0,0.00,1.08,0.75,0.00,0
1,22,-12.51,18.15,20.84,-3.06,-11.25,11.66,1,-13.2,15.0,3.22,-13.2,3.0,-13.2,15.0,4,0,0,0.47,0.00,0.00,1.19,0
1,23,-12.69,17.45,20.84,-2.53,-10.52,10.82,1,-13.2,15.0,2.51,-13.2,3.0,-13.2,15.0,4,0,0,1.01,0.00,0.00,0.92,0
1,24,-12.83,16.81,20.84,-2.02,-9.76,9.97,1,-13.2,15.0,1.84,-13.2,3.0,-13.2,15.0,4,0,0,0.97,0.00,0.00,1.00,0
1,25,-12.94,16.21,20.84,-1.49,-9.02,9.14,1,-13.2,15.0,1.24,-13.2,3.0,-13.2,15.0,4,0,0,0.94,0.00,0.00,1.04,0
1,26,-13.03,15.66,20.84,-1.49,-8.17,8.30,1,-13.2,15.0,0.68,-13.2,3.0,-13.2,15.0,4,0,0,1.32,0.00,0.49,0.00,0
1,27,-13.11,15.16,20.84,-0.93,-7.63,7.68,1,-13.2,15.0,0.18,-13.2,3.0,-13.2,15.0,4,1,0,0.22,0.00,0.00,1.38,0
1,28,-13.15,14.67,20.84,-0.19,-7.94,7.94,1,-13.2,3.0,11.67,-23.2,13.0,-13.2,3.0,3,0,0,0.00,1.18,0.00,0.78,0
1,29,-13.14,14.14,20.84,0.20,-8.61,8.61,1,-13.2,3.0,11.14,-25.2,3.0,-13.2,3.0,3,0,0,0.00,1.38,0.00,0.33,0
1,30,-13.12,13.56,20.84,0.48,-9.28,9.29,1,-13.2,3.0,10.56,-25.2,3.0,-13.2,3.0,3,0,0,0.00,1.37,0.00,0.34,0
1,31,-13.08,12.94,20.84,0.66,-9.92,9.94,1,-13.2,3.0,9.95,-25.2,3.0,-13.2,3.0,3,0,0,0.00,1.39,0.00,0.20,0
1,32,-13.03,12.29,20.84,0.94,-10.49,10.54,1,-13.2,3.0,9.29,-25.2,3.0,-13.2,3.0,3,0,0,0.00,1.35,0.00,0.42,0
1,33,-12.96,11.60,20.84,1.08,-11.06,11.11,1,-13.2,3.0,8.60,-25.2,3.0,-13.2,3.0,3,0,0,0.00,1.39,0.00,0.17,0
1,34,-12.89,10.87,20.84,1.05,-11.61,11.65,1,-13.2,3.0,7.88,-25.2,3.0,-13.2,3.0,3,0,0,0.00,1.35,0.00,0.00,0
1,35,-12.83,10.11,20.84,0.83,-12.11,12.14,1,-13.2,3.0,7.12,-25.2,3.0,-13.2,3.0,3,0,0,0.00,1.39,0.23,0.00,0
1,36,-12.79,9.32,20.84,0.57,-12.57,12.59,1,-13.2,3.0,6.33,-25.2,3.0,-13.2,3.0,3,0,0,0.00,1.39,0.25,0.00,0
1,37,-12.77,8.50,20.84,0.12,-12.91,12.91,1,-13.2,3.0,5.52,-25.2,3.0,-13.2,3.0,3,0,0,0.00,1.17,0.51,0.00,0
1,38,-12.76,7.69,20.84,0.32,-12.37,12.37,1,-13.2,3.0,4.71,-25.2,3.0,-13.2,3.0,3,0,0,0.98,0.00,0.00,1.02,0
1,39,-12.73,6.92,20.84,0.41,-11.49,11.49,1,-13.2,3.0,3.95,-25.2,3.0,-13.2,3.0,3,0,0,1.31,0.00,0.03,0.00,0
1,40,-12.71,6.19,20.84,0.35,-11.60,11.61,1,-13.2,3.0,3.23,-25.2,3.0,-13.2,3.0,3,0,0,0.00,1.27,0.04,0.00,0
1,41,-12.69,5.46,20.84,0.15,-11.06,11.06,1,-13.2,3.0,2.51,-25.2,3.0,-13.2,3.0,3,0,0,1.28,0.00,0.59,0.00,0
1,42,-12.68,4.79,20.84,0.17,-10.16,10.16,1,-13.2,3.0,1.86,-25.2,3.0,-13.2,3.0,3,0,0,1.39,0.00,0.00,0.26,0
1,43,-12.68,4.17,20.84,-0.13,-9.33,9.33,1,-13.2,3.0,1.28,-25.2,3.0,-13.2,3.0,3,0,0,1.06,0.00,0.94,0.00,0
1,44,-12.71,3.60,20.84,-0.60,-8.55,8.57,1,-13.2,3.0,0.78,-25.2,3.0,-13.2,3.0,3,2,0,0.98,0.00,1.02,0.00,0
1,45,-12.76,3.08,20.84,-1.06,-7.76,7.83,1,-25.2,3.0,12.44,-23.2,13.0,-25.2,3.0,2,0,0,1.02,0.00,0.97,0.00,0
1,46,-12.84,2.61,20.84,-1.48,-6.96,7.12,1,-25.2,3.0,12.36,-23.2,13.0,-25.2,3.0,2,0,0,1.05,0.00,0.91,0.00,0
1,47,-12.95,2.20,20.84,-1.92,-6.16,6.45,1,-25.2,3.0,12.27,-23.2,13.0,-25.2,3.0,2,0,0,1.05,0.00,0.94,0.00,0
1,48,-13.09,1.83,20.84,-2.34,-5.35,5.84,1,-25.2,3.0,12.16,-23.2,13.0,-25.2,3.0,2,0,0,1.06,0.00,0.92,0.00,0
1,49,-13.26,1.52,20.84,-2.77,-4.55,5.32,1,-25.2,3.0,12.03,-23.2,13.0,-25.2,3.0,2,0,0,1.07,0.00,0.93,0.00,0
1,50,-13.45,1.25,20.84,-3.22,-3.76,4.95,1,-25.2,3.0,11.88,-23.2,13.0,-25.2,3.0,2,0,0,1.01,0.00,0.98,0.00,0
1,51,-13.67,1.04,20.84,-3.68,-2.97,4.73,1,-25.2,3.0,11.69,-23.2,13.0,-25.2,3.0,2,0,0,1.01,0.00,0.99,0.00,0
1,52,-13.93,0.88,20.84,-4.15,-2.19,4.70,1,-25.2,3.0,11.47,-23.2,13.0,-25.2,3.0,2,0,0,1.00,0.00,0.99,0.00,0
1,53,-14.21,0.77,20.84,-4.68,-1.45,4.90,1,-25.2,3.0,11.21,-23.2,13.0,-25.2,3.0,2,0,0,0.91,0.00,1.08,0.00,0
1,54,-14.53,0.70,20.84,-5.19,-0.69,5.23,1,-25.2,3.0,10.92,-23.2,13.0,-25.2,3.0,2,0,0,0.96,0.00,1.04,0.00,0
1,55,-14.88,0.68,20.84,-5.74,0.03,5.74,1,-25.2,3.0,10.58,-23.2,13.0,-25.2,3.0,2,0,0,0.89,0.00,1.10,0.00,0
1,56,-15.27,0.71,20.84,-6.27,0.77,6.32,1,-25.2,3.0,10.19,-23.2,13.0,-25.2,3.0,2,0,0,0.93,0.00,1.06,0.00,0
1,57,-15.69,0.79,20.84,-6.87,1.43,7.02,1,-25.2,3.0,9.77,-23.2,13.0,-25.2,3.0,2,0,0,0.79,0.00,1.17,0.00,0
1,58,-16.15,0.90,20.84,-7.43,2.10,7.72,1,-25.2,3.0,9.29,-23.2,13.0,-25.2,3.0,2,0,0,0.88,0.00,1.10,0.00,0
1,59,-16.65,1.05,20.84,-8.04,2.58,8.44,1,-25.2,3.0,8.77,-23.2,13.0,-25.2,3.0,2,0,0,0.63,0.00,1.26,0.00,0
1,60,-17.18,1.21,20.84,-8.64,2.16,8.91,1,-25.2,3.0,8.22,-23.2,13.0,-25.2,3.0,2,0,0,0.00,0.61,1.28,0.00,0
1,61,-17.76,1.32,20.84,-9.23,1.47,9.35,1,-25.2,3.0,7.63,-23.2,13.0,-25.2,3.0,2,0,0,0.00,0.66,1.25,0.00,0
1,62,-18.37,1.42,20.84,-9.76,1.71,9.91,1,-25.2,3.0,7.01,-23.2,13.0,-25.2,3.0,2,0,0,0.68,0.00,1.24,0.00,0
1,63,-19.01,1.55,20.84,-10.25,2.17,10.48,1,-25.2,3.0,6.36,-23.2,13.0,-25.2,3.0,2,0,0,0.64,0.00,1.26,0.00,0
1,64,-19.66,1.71,20.84,-9.91,2.79,10.30,1,-25.2,3.0,5.69,-23.2,13.0,-25.2,3.0,2,0,0,1.37,0.00,0.00,0.35,0
1,65,-20.29,1.88,20.84,-10.13,2.39,10.41,1,-25.2,3.0,5.03,-23.2,13.0,-25.2,3.0,2,0,0,0.00,0.64,1.26,0.00,0
1,66,-20.96,2.03,20.84,-10.67,2.35,10.93,1,-25.2,3.0,4.35,-23.2,13.0,-25.2,3.0,2,0,0,0.37,0.00,1.36,0.00,0
1,67,-21.65,2.16,20.84,-10.57,1.76,10.72,1,-25.2,3.0,3.65,-23.2,13.0,-25.2,3.0,2,0,0,0.00,1.40,0.19,0.00,0
1,68,-22.30,2.27,20.84,-9.83,1.71,9.98,1,-25.2,3.0,2.99,-23.2,13.0,-25.2,3.0,2,0,0,0.62,0.00,0.00,1.27,0
1,69,-22.90,2.37,20.84,-9.06,1.37,9.16,1,-25.2,3.0,2.39,-23.2,13.0,-25.2,3.0,2,0,0,0.00,1.03,0.00,0.94,0
1,70,-23.45,2.44,20.84,-8.24,0.98,8.30,1,-25.2,3.0,1.84,-23.2,13.0,-25.2,3.0,2,0,0,0.00,0.66,0.00,1.24,0
1,71,-23.95,2.51,20.84,-7.56,1.40,7.69,1,-25.2,3.0,1.34,-23.2,13.0,-25.2,3.0,2,0,0,1.29,0.00,0.00,0.56,0
1,72,-24.41,2.63,20.84,-6.95,2.08,7.25,1,-25.2,3.0,0.87,-23.2,13.0,-25.2,3.0,2,0,0,1.24,0.00,0.00,0.52,0
1,73,-24.83,2.78,20.84,-6.23,2.62,6.76,1,-25.2,3.0,0.43,-23.2,13.0,-25.2,3.0,2,1,0,1.03,0.00,0.00,0.87,0
1,74,-25.20,2.96,20.84,-5.44,3.07,6.25,1,-23.2,13.0,10.23,0.0,0.0,-23.2,13.0,1,0,0,0.97,0.00,0.00,0.99,0
1,75,-25.52,3.18,20.84,-4.62,3.48,5.79,1,-23.2,13.0,10.10,0.0,0.0,-23.2,13.0,1,0,0,0.88,0.00,0.00,1.03,0
1,76,-25.79,3.41,20.84,-3.80,3.88,5.43,1,-23.2,13.0,9.93,0.0,0.0,-23.2,13.0,1,0,0,0.86,0.00,0.00,0.96,0
1,77,-26.00,3.67,20.84,-2.95,4.20,5.13,1,-23.2,13.0,9.74,0.0,0.0,-23.2,13.0,1,0,0,0.75,0.00,0.00,1.12,0
1,78,-26.16,3.95,20.84,-2.11,4.55,5.02,1,-23.2,13.0,9.52,0.0,0.0,-23.2,13.0,1,0,0,0.87,0.00,0.00,1.11,0
1,79,-26.27,4.26,20.84,-1.30,4.96,5.12,1,-23.2,13.0,9.26,0.0,0.0,-23.2,13.0,1,0,0,0.93,0.00,0.00,1.03,0
1,80,-26.32,4.59,20.84,-0.43,5.20,5.22,1,-23.2,13.0,8.97,0.0,0.0,-23.2,13.0,1,0,0,0.63,0.00,0.00,1.25,0
1,81,-26.31,4.92,20.84,0.48,5.30,5.32,1,-23.2,13.0,8.66,0.0,0.0,-23.2,13.0,1,0,0,0.49,0.00,0.00,1.32,0
1,82,-26.26,5.28,20.84,1.25,5.73,5.87,1,-23.2,13.0,8.31,0.0,0.0,-23.2,13.0,1,0,0,1.06,0.00,0.00,0.94,0
1,83,-26.15,5.67,20.84,1.84,6.40,6.66,1,-23.2,13.0,7.91,0.0,0.0,-23.2,13.0,1,0,0,1.21,0.00,0.00,0.72,0
1,84,-26.04,6.10,20.84,1.63,7.16,7.35,1,-23.2,13.0,7.46,0.0,0.0,-23.2,13.0,1,0,0,1.36,0.00,0.37,0.00,0
1,85,-25.92,6.58,20.84,2.17,7.56,7.87,1,-23.2,13.0,6.97,0.0,0.0,-23.2,13.0,1,0,0,0.85,0.00,0.00,1.12,0
1,86,-25.76,7.05,20.84,2.67,7.01,7.50,1,-23.2,13.0,6.48,0.0,0.0,-23.2,13.0,1,0,0,0.00,1.09,0.00,0.89,0
1,87,-25.60,7.50,20.84,2.25,7.26,7.60,1,-23.2,13.0,6.00,0.0,0.0,-23.2,13.0,1,0,0,1.24,0.00,0.69,0.00,0
1,88,-25.45,7.96,20.84,2.62,6.99,7.46,1,-23.2,13.0,5.52,0.0,0.0,-23.2,13.0,1,0,0,0.00,0.41,0.00,1.35,0
1,89,-25.27,8.42,20.84,2.70,7.49,7.96,1,-23.2,13.0,5.03,0.0,0.0,-23.2,13.0,1,0,0,1.41,0.00,0.00,0.00,0
1,90,-25.10,8.92,20.84,2.67,8.29,8.71,1,-23.2,13.0,4.50,0.0,0.0,-23.2,13.0,1,0,0,1.40,0.00,0.00,0.21,0
1,91,-24.95,9.47,20.84,2.00,8.61,8.84,1,-23.2,13.0,3.94,0.0,0.0,-23.2,13.0,1,0,0,0.87,0.00,1.11,0.00,0
1,92,-24.86,10.02,20.84,1.09,8.65,8.72,1,-23.2,13.0,3.41,0.0,0.0,-23.2,13.0,1,0,0,0.56,0.00,1.30,0.00,0
1,93,-24.80,10.56,20.84,1.00,7.98,8.04,1,-23.2,13.0,2.92,0.0,0.0,-23.2,13.0,1,0,0,0.00,1.34,0.00,0.44,0
1,94,-24.72,11.04,20.84,1.31,7.12,7.24,1,-23.2,13.0,2.48,0.0,0.0,-23.2,13.0,1,0,0,0.00,1.21,0.00,0.73,0
1,95,-24.62,11.46,20.84,1.69,6.30,6.52,1,-23.2,13.0,2.09,0.0,0.0,-23.2,13.0,1,0,0,0.00,1.11,0.00,0.88,0
1,96,-24.50,11.84,20.84,2.08,5.48,5.86,1,-23.2,13.0,1.75,0.0,0.0,-23.2,13.0,1,0,0,0.00,1.13,0.00,0.85,0
1,97,-24.35,12.16,20.84,2.50,4.66,5.29,1,-23.2,13.0,1.43,0.0,0.0,-23.2,13.0,1,0,0,0.00,1.08,0.00,0.91,0
1,98,-24.18,12.43,20.84,2.82,3.81,4.74,1,-23.2,13.0,1.14,0.0,0.0,-23.2,13.0,1,0,0,0.00,1.23,0.00,0.69,0
1,99,-24.00,12.64,20.84,2.60,2.99,3.96,1,-23.2,13.0,0.88,0.0,0.0,-23.2,13.0,1,0,0,0.00,1.30,0.56,0.00,0
1,100,-23.85,12.80,20.84,2.15,2.20,3.07,1,-23.2,13.0,0.68,0.0,0.0,-23.2,13.0,1,1,0,0.00,1.12,0.62,0.00,0
1,101,-23.74,12.92,20.84,1.54,1.52,2.17,1,-27.2,13.0,3.46,-25.2,3.0,-27.2,13.0,4,0,0,0.00,0.99,1.01,0.00,0
1,102,-23.66,13.00,20.84,0.82,0.97,1.27,1,-27.2,13.0,3.54,-25.2,3.0,-27.2,13.0,4,0,0,0.00,0.77,1.15,0.00,0
1,103,-23.64,13.05,20.84,-0.05,0.83,0.83,1,-27.2,13.0,3.56,-25.2,3.0,-27.2,13.0,4,0,0,0.02,0.00,1.35,0.00,0
1,104,-23.67,13.09,20.84,-0.82,0.41,0.92,1,-27.2,13.0,3.53,-25.2,3.0,-27.2,13.0,4,0,0,0.00,0.80,1.14,0.00,0
1,105,-23.76,13.11,20.84,-1.67,0.14,1.68,1,-27.2,13.0,3.45,-25.2,3.0,-27.2,13.0,4,0,0,0.00,0.23,1.40,0.00,0
1,106,-23.89,13.10,20.84,-2.39,-0.37,2.42,1,-27.2,13.0,3.31,-25.2,3.0,-27.2,13.0,4,0,0,0.00,0.89,1.09,0.00,0
1,107,-24.07,13.07,20.84,-3.16,-0.20,3.17,1,-27.2,13.0,3.13,-25.2,3.0,-27.2,13.0,4,0,0,0.56,0.00,1.30,0.00,0
1,108,-24.30,13.06,20.84,-3.97,-0.40,3.99,1,-27.2,13.0,2.90,-37.2,15.0,-27.2,13.0,4,0,0,0.00,0.54,1.27,0.00,0
1,109,-24.58,13.01,20.84,-4.67,-0.97,4.77,1,-27.2,13.0,2.62,-37.2,15.0,-27.2,13.0,4,0,0,0.00,0.83,1.15,0.00,0
1,110,-24.90,12.96,20.84,-5.29,-0.61,5.32,1,-27.2,13.0,2.30,-37.2,15.0,-27.2,13.0,4,0,0,0.83,0.00,1.14,0.00,0
1,111,-25.25,12.91,20.84,-5.40,-1.13,5.52,1,-27.2,13.0,1.95,-37.2,15.0,-27.2,13.0,4,0,0,0.00,1.38,0.31,0.00,0
1,112,-25.60,12.84,20.84,-5.41,-0.67,5.45,1,-27.2,13.0,1.61,-37.2,15.0,-27.2,13.0,4,0,0,1.34,0.00,0.44,0.00,0
1,113,-25.95,12.83,20.84,-5.60,0.22,5.60,1,-27.2,13.0,1.26,-37.2,15.0,-27.2,13.0,4,0,0,1.11,0.00,0.68,0.00,0
1,114,-26.29,12.87,20.84,-5.05,0.75,5.11,1,-27.2,13.0,0.92,-37.2,15.0,-27.2,13.0,4,0,0,0.84,0.00,0.00,1.14,0
1,115,-26.59,12.93,20.84,-4.29,1.26,4.47,1,-27.2,13.0,0.62,-37.2,15.0,-27.2,13.0,4,1,0,1.01,0.00,0.00,0.99,0
1,116,-26.86,13.04,20.84,-4.33,2.03,4.78,1,-37.2,15.0,10.53,-37.2,3.0,-37.2,15.0,3,0,0,1.24,0.00,0.68,0.00,0
1,117,-27.15,13.20,20.84,-4.72,2.85,5.52,1,-37.2,15.0,10.21,-37.2,3.0,-37.2,15.0,3,0,0,1.14,0.00,0.84,0.00,0
1,118,-27.47,13.41,20.84,-5.24,3.59,6.35,1,-37.2,15.0,9.86,-37.2,3.0,-37.2,15.0,3,0,0,1.04,0.00,0.96,0.00,0
1,119,-27.82,13.67,20.84,-5.74,4.29,7.16,1,-37.2,15.0,9.47,-37.2,3.0,-37.2,15.0,3,0,0,1.06,0.00,0.94,0.00,0
1,120,-28.20,13.93,20.84,-6.17,3.86,7.28,1,-37.2,15.0,9.06,-37.2,3.0,-37.2,15.0,3,0,0,0.00,0.84,1.01,0.00,0
1,121,-28.61,14.15,20.84,-6.56,3.03,7.23,1,-37.2,15.0,8.63,-37.2,3.0,-37.2,15.0,3,0,0,0.00,1.01,0.99,0.00,0
1,122,-29.05,14.32,20.84,-7.07,2.28,7.43,1,-37.2,15.0,8.18,-37.2,3.0,-37.2,15.0,3,0,0,0.00,0.76,1.19,0.00,0
1,123,-29.52,14.44,20.84,-7.68,1.61,7.85,1,-37.2,15.0,7.70,-37.2,3.0,-37.2,15.0,3,0,0,0.00,0.65,1.26,0.00,0
1,124,-30.04,14.52,20.84,-8.40,1.10,8.47,1,-37.2,15.0,7.18,-37.2,3.0,-37.2,15.0,3,0,0,0.00,0.46,1.34,0.00,0
1,125,-30.60,14.58,20.84,-9.12,0.66,9.14,1,-37.2,15.0,6.61,-37.2,3.0,-37.2,15.0,3,0,0,0.00,0.41,1.35,0.00,0
1,126,-31.21,14.60,20.84,-9.81,0.28,9.81,1,-37.2,15.0,6.00,-37.2,3.0,-37.2,15.0,3,0,0,0.00,0.32,1.38,0.00,0
1,127,-31.85,14.64,20.84,-10.06,0.87,10.10,1,-37.2,15.0,5.36,-37.2,3.0,-37.2,15.0,3,0,0,1.17,0.00,0.80,0.00,0
1,128,-32.50,14.72,20.84,-10.23,1.76,10.38,1,-37.2,15.0,4.71,-37.2,3.0,-37.2,15.0,3,0,0,1.08,0.00,0.90,0.00,0
1,129,-33.15,14.84,20.84,-9.78,1.50,9.89,1,-37.2,15.0,4.06,-37.2,3.0,-37.2,15.0,3,0,0,0.00,1.15,0.00,0.61,0
1,130,-33.75,14.91,20.84,-9.20,0.79,9.24,1,-37.2,15.0,3.45,-37.2,3.0,-37.2,15.0,3,0,0,0.00,1.36,0.00,0.38,0
1,131,-34.32,14.93,20.84,-8.83,-0.03,8.83,1,-37.2,15.0,2.88,-37.2,3.0,-37.2,15.0,3,0,0,0.00,1.41,0.12,0.00,0
1,132,-34.89,14.90,20.84,-9.05,-0.84,9.09,1,-37.2,15.0,2.31,-37.2,3.0,-37.2,15.0,3,0,0,0.00,0.91,1.06,0.00,0
1,133,-35.46,14.84,20.84,-8.50,-0.82,8.54,1,-37.2,15.0,1.75,-37.2,3.0,-37.2,15.0,3,0,0,0.56,0.00,0.00,1.28,0
1,134,-35.97,14.80,20.84,-7.70,-0.39,7.71,1,-37.2,15.0,1.24,-37.2,3.0,-37.2,15.0,3,0,0,0.93,0.00,0.00,1.00,0
1,135,-36.44,14.79,20.84,-6.90,0.05,6.90,1,-37.2,15.0,0.79,-37.2,3.0,-37.2,15.0,3,0,0,0.77,0.00,0.00,1.02,0
1,136,-36.85,14.81,20.84,-6.15,0.56,6.18,1,-37.2,15.0,0.39,-37.2,3.0,-37.2,15.0,3,1,0,1.01,0.00,0.00,0.84,0
1,137,-37.22,14.84,20.84,-5.43,0.28,5.44,1,-37.2,3.0,11.84,-25.2,3.0,-37.2,3.0,2,0,0,0.00,0.94,0.00,0.86,0
1,138,-37.54,14.84,20.84,-4.70,-0.25,4.70,1,-37.2,3.0,11.85,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.00,0.00,1.00,0
1,139,-37.82,14.81,20.84,-3.98,-0.82,4.06,1,-37.2,3.0,11.82,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.05,0.00,0.92,0
1,140,-38.05,14.73,20.84,-3.31,-1.43,3.60,1,-37.2,3.0,11.76,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.13,0.00,0.85,0
1,141,-38.24,14.62,20.84,-2.73,-2.13,3.47,1,-37.2,3.0,11.66,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.26,0.00,0.64,0
1,142,-38.40,14.45,20.84,-2.26,-2.91,3.68,1,-37.2,3.0,11.52,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.33,0.00,0.47,0
1,143,-38.52,14.24,20.84,-1.78,-3.68,4.09,1,-37.2,3.0,11.32,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.30,0.00,0.53,0
1,144,-38.62,13.97,20.84,-1.33,-4.48,4.67,1,-37.2,3.0,11.07,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.32,0.00,0.46,0
1,145,-38.69,13.66,20.84,-1.02,-5.33,5.42,1,-37.2,3.0,10.76,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.39,0.00,0.25,0
1,146,-38.75,13.28,20.84,-0.94,-6.22,6.29,1,-37.2,3.0,10.40,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.39,0.05,0.00,0
1,147,-38.80,12.86,20.84,-0.49,-6.95,6.96,1,-37.2,3.0,9.99,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.25,0.00,0.64,0
1,148,-38.82,12.39,20.84,-0.16,-7.70,7.71,1,-37.2,3.0,9.53,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.39,0.00,0.23,0
1,149,-38.82,11.87,20.84,0.14,-8.43,8.43,1,-37.2,3.0,9.02,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.29,0.00,0.34,0
1,150,-38.79,11.31,20.84,0.70,-8.99,9.02,1,-37.2,3.0,8.46,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.20,0.00,0.74,0
1,151,-38.73,10.71,20.84,1.13,-9.57,9.63,1,-37.2,3.0,7.86,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.33,0.00,0.48,0
1,152,-38.64,10.08,20.84,1.53,-10.12,10.23,1,-37.2,3.0,7.23,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.30,0.00,0.55,0
1,153,-38.54,9.41,20.84,1.49,-10.70,10.80,1,-37.2,3.0,6.55,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.38,0.09,0.00,0
1,154,-38.44,8.71,20.84,1.68,-11.18,11.30,1,-37.2,3.0,5.84,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.23,0.00,0.43,0
1,155,-38.32,7.98,20.84,2.20,-11.44,11.65,1,-37.2,3.0,5.11,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.05,0.00,0.80,0
1,156,-38.16,7.24,20.84,2.60,-11.75,12.03,1,-37.2,3.0,4.35,-25.2,3.0,-37.2,3.0,2,0,0,0.00,1.20,0.00,0.55,0
1,157,-38.00,6.50,20.84,2.32,-11.25,11.48,1,-37.2,3.0,3.59,-25.2,3.0,-37.2,3.0,2,0,0,1.02,0.00,0.97,0.00,0
1,158,-37.86,5.81,20.84,2.14,-10.37,10.59,1,-37.2,3.0,2.89,-25.2,3.0,-37.2,3.0,2,0,0,1.29,0.00,0.02,0.00,0
1,159,-37.73,5.18,20.84,1.94,-9.49,9.69,1,-37.2,3.0,2.24,-25.2,3.0,-37.2,3.0,2,0,0,1.35,0.00,0.42,0.00,0
