round,dec,x,y,z,vx,vy,speed,on_floor,tx,ty,tdist,nx,ny,gx,gy,nvis,gem,fell,fwd,back,left,right,jump
1,1,-35.79,26.99,20.84,0.33,-0.31,0.46,1,-23.2,13.0,18.82,-13.2,15.0,-24.7,23.5,4,0,0,0.00,0.96,0.00,1.02,0
1,2,-35.74,26.95,20.84,1.03,-0.90,1.36,1,-23.2,13.0,18.76,-13.2,15.0,-24.7,23.5,4,0,0,0.00,0.88,0.00,1.10,0
1,3,-35.65,26.88,20.84,1.76,-1.45,2.27,1,-23.2,13.0,18.64,-13.2,15.0,-24.7,23.5,4,0,0,0.00,0.84,0.00,1.12,0
1,4,-35.51,26.76,20.84,2.51,-1.95,3.18,1,-23.2,13.0,18.46,-13.2,15.0,-24.7,23.5,4,0,0,0.00,0.77,0.00,1.16,0
1,5,-35.32,26.63,20.84,3.35,-2.29,4.06,1,-23.2,13.0,18.23,-13.2,15.0,-24.7,23.5,4,0,0,0.00,0.52,0.00,1.29,0
1,6,-35.07,26.47,20.84,4.23,-2.55,4.94,1,-23.2,13.0,17.95,-13.2,15.0,-24.7,23.5,4,0,0,0.00,0.46,0.00,1.29,0
1,7,-34.77,26.32,20.84,4.95,-2.16,5.40,1,-23.2,13.0,17.64,-13.2,15.0,-24.7,24.5,4,0,0,0.63,0.00,0.00,1.21,0
1,8,-34.43,26.18,20.84,5.79,-2.13,6.17,1,-23.2,13.0,17.32,-13.2,15.0,-24.7,24.5,4,0,0,0.00,0.32,0.00,1.32,0
1,9,-34.03,26.06,20.84,6.49,-1.68,6.70,1,-23.2,13.0,16.97,-13.2,15.0,-24.7,24.5,4,0,0,0.66,0.00,0.00,1.21,0
1,10,-33.59,25.96,20.84,7.27,-1.39,7.40,1,-23.2,13.0,16.61,-13.2,15.0,-24.7,24.5,4,0,0,0.10,0.00,0.00,1.37,0
1,11,-33.10,25.89,20.84,7.98,-0.91,8.03,1,-23.2,13.0,16.25,-13.2,15.0,-24.7,24.5,4,0,0,0.53,0.00,0.00,1.23,0
1,12,-32.56,25.85,20.84,8.68,-0.56,8.69,1,-23.2,13.0,15.90,-13.2,15.0,-24.7,24.5,4,0,0,0.26,0.00,0.00,1.37,0
1,13,-31.98,25.82,20.84,9.31,-0.14,9.31,1,-23.2,13.0,15.54,-13.2,15.0,-24.7,24.5,4,0,0,0.49,0.00,0.00,1.32,0
1,14,-31.37,25.81,20.84,9.80,-0.52,9.82,1,-23.2,13.0,15.19,-13.2,15.0,-24.7,24.5,4,0,0,0.00,0.74,0.00,1.18,0
1,15,-30.72,25.76,20.84,10.38,-0.72,10.41,1,-23.2,13.0,14.82,-13.2,15.0,-24.7,24.5,4,0,0,0.00,0.10,0.00,1.35,0
1,16,-30.04,25.73,20.84,10.78,-0.13,10.78,1,-23.2,13.0,14.46,-13.2,15.0,-24.7,24.5,4,0,0,0.86,0.00,0.00,1.13,0
1,17,-29.35,25.76,20.84,10.57,0.68,10.60,1,-23.2,13.0,14.16,-13.2,15.0,-24.7,24.5,4,0,0,1.41,0.00,0.00,0.12,0
1,18,-28.70,25.80,20.84,9.93,0.48,9.94,1,-23.2,13.0,13.93,-13.2,15.0,-24.7,24.5,4,0,0,0.00,1.06,0.78,0.00,0
1,19,-28.09,25.81,20.84,9.17,-0.02,9.17,1,-23.2,13.0,13.71,-13.2,15.0,-24.7,24.5,4,0,0,0.00,1.03,0.97,0.00,0
1,20,-27.53,25.81,20.84,8.32,0.07,8.33,1,-23.2,13.0,13.52,-13.2,15.0,-24.7,24.5,4,0,0,0.61,0.00,1.28,0.00,0
1,21,-27.03,25.81,20.84,7.51,-0.19,7.51,1,-23.2,13.0,13.37,-13.2,15.0,-24.7,24.5,4,0,0,0.00,0.87,1.00,0.00,0
1,22,-26.57,25.77,20.84,6.93,-0.87,6.98,1,-23.2,13.0,13.21,-13.2,15.0,-24.7,24.5,4,0,0,0.00,1.25,0.33,0.00,0
1,23,-26.05,25.67,20.84,6.08,-1.60,6.29,1,-23.2,13.0,12.99,-13.2,15.0,-23.2,13.0,4,0,0,0.00,0.99,1.01,0.00,0
1,24,-25.69,25.56,20.84,5.21,-1.67,5.47,1,-23.2,13.0,12.81,-13.2,15.0,-23.2,13.0,4,0,0,0.00,0.00,1.41,0.00,0
1,25,-25.39,25.44,20.84,4.41,-2.04,4.86,1,-23.2,13.0,12.64,-13.2,15.0,-23.2,13.0,4,0,0,0.00,0.93,0.88,0.00,0
1,26,-25.13,25.30,20.84,3.65,-2.53,4.44,1,-23.2,13.0,12.45,-13.2,15.0,-23.2,13.0,4,0,0,0.00,0.97,0.99,0.00,0
1,27,-24.93,25.12,20.84,2.89,-3.03,4.19,1,-23.2,13.0,12.24,-13.2,15.0,-23.2,13.0,4,0,0,0.00,1.00,0.95,0.00,0
1,28,-24.77,24.90,20.84,2.14,-3.55,4.15,1,-23.2,13.0,12.01,-13.2,15.0,-23.2,13.0,4,0,0,0.00,0.97,0.92,0.00,0
1,29,-24.66,24.66,20.84,1.35,-3.99,4.21,1,-23.2,13.0,11.75,-13.2,15.0,-23.2,13.0,4,0,0,0.00,0.83,1.00,0.00,0
1,30,-24.61,24.39,20.84,0.51,-4.34,4.37,1,-23.2,13.0,11.48,-13.2,15.0,-23.2,13.0,4,0,0,0.00,0.73,1.06,0.00,0
1,31,-24.60,24.10,20.84,-0.32,-4.73,4.74,1,-23.2,13.0,11.19,-13.2,15.0,-23.2,13.0,4,0,0,0.00,0.80,1.00,0.00,0
1,32,-24.65,23.79,20.84,-1.17,-5.04,5.17,1,-23.2,13.0,10.88,-13.2,15.0,-23.2,13.0,4,0,0,0.00,0.68,1.09,0.00,0
1,33,-24.75,23.44,20.84,-1.59,-5.74,5.96,1,-23.2,13.0,10.56,-13.2,15.0,-23.2,13.0,4,0,0,0.00,1.27,0.38,0.00,0
1,34,-24.84,23.05,20.84,-1.19,-6.46,6.57,1,-23.2,13.0,10.18,-13.2,15.0,-23.2,13.0,4,0,0,0.00,1.26,0.00,0.64,0
1,35,-24.91,22.61,20.84,-1.28,-7.21,7.32,1,-23.2,13.0,9.76,-13.2,15.0,-23.2,13.0,4,0,0,0.00,1.34,0.43,0.00,0
1,36,-25.02,22.13,20.84,-1.91,-7.69,7.93,1,-23.2,13.0,9.31,-13.2,15.0,-23.2,13.0,4,0,0,0.00,0.94,0.91,0.00,0
1,37,-25.14,21.61,20.84,-1.80,-8.31,8.51,1,-23.2,13.0,8.83,-13.2,15.0,-23.2,13.0,4,0,0,0.00,1.37,0.00,0.28,0
1,38,-25.23,21.06,20.84,-1.07,-8.72,8.79,1,-23.2,13.0,8.32,-13.2,15.0,-23.2,13.0,4,0,0,0.00,1.01,0.00,0.99,0
1,39,-25.30,20.49,20.84,-1.31,-9.18,9.28,1,-23.2,13.0,7.78,-13.2,15.0,-23.2,13.0,4,0,0,0.00,1.20,0.75,0.00,0
1,40,-25.40,19.91,20.84,-1.73,-8.68,8.85,1,-23.2,13.0,7.26,-13.2,15.0,-23.2,13.0,4,0,0,1.06,0.00,0.84,0.00,0
1,41,-25.52,19.39,20.84,-1.79,-7.79,7.99,1,-23.2,13.0,6.80,-13.2,15.0,-23.2,13.0,4,0,0,1.30,0.00,0.05,0.00,0
1,42,-25.62,18.89,20.84,-1.22,-7.94,8.03,1,-23.2,13.0,6.37,-13.2,15.0,-23.2,13.0,4,0,0,0.00,1.10,0.00,0.71,0
1,43,-25.67,18.37,20.84,-0.39,-8.25,8.26,1,-23.2,13.0,5.91,-13.2,15.0,-22.7,12.5,4,0,0,0.00,0.92,0.00,1.06,0
1,44,-25.66,17.85,20.84,0.28,-7.81,7.82,1,-23.2,13.0,5.44,-13.2,15.0,-22.7,13.5,4,0,0,0.76,0.00,0.00,1.18,0
1,45,-25.61,17.27,20.84,0.92,-6.88,6.94,1,-23.2,13.0,4.90,-13.2,15.0,-22.7,14.5,4,0,0,1.02,0.00,0.00,0.90,0
1,46,-25.54,16.83,20.84,1.32,-7.19,7.31,1,-23.2,13.0,4.48,-13.2,15.0,-22.7,14.5,4,0,0,0.00,1.21,0.00,0.49,0
1,47,-25.44,16.37,20.84,1.74,-6.76,6.98,1,-23.2,13.0,4.05,-13.2,15.0,-22.7,15.5,4,0,0,1.00,0.00,0.00,0.97,0
1,48,-25.31,15.97,20.84,2.23,-5.99,6.39,1,-23.2,13.0,3.64,-13.2,15.0,-22.7,15.5,4,0,0,0.93,0.00,0.00,1.06,0
1,49,-25.13,15.51,20.77,2.14,-5.66,6.05,0,-23.2,13.0,3.16,-13.2,15.0,-26.7,14.5,4,0,0,0.84,0.00,1.12,0.00,0
1,50,-24.96,15.07,20.57,2.20,-5.31,5.75,0,-23.2,13.0,2.72,-13.2,15.0,-22.7,14.5,4,0,0,0.98,0.00,0.00,1.01,0
1,51,-24.81,14.74,20.32,2.50,-5.01,5.60,0,-23.2,13.0,2.37,-13.2,15.0,-22.7,14.5,4,0,0,0.99,0.00,0.00,1.01,0
1,52,-24.89,14.47,20.45,-0.96,-2.54,2.72,0,-23.2,13.0,2.24,-13.2,15.0,-23.7,12.5,4,0,0,0.00,0.99,0.00,1.01,0
1,53,-24.94,14.31,20.60,-0.62,-2.27,2.36,0,-23.2,13.0,2.18,-25.2,3.0,-23.7,12.5,4,0,0,0.00,1.18,0.00,0.78,0
1,54,-24.97,14.18,20.74,-0.34,-2.04,2.06,0,-23.2,13.0,2.12,-25.2,3.0,-23.7,12.5,4,0,0,0.00,1.11,0.00,0.88,0
1,55,-24.98,14.05,20.85,-0.14,-2.18,2.18,0,-23.2,13.0,2.07,-25.2,3.0,-23.7,12.5,4,0,0,0.00,1.31,0.00,0.54,0
1,56,-24.98,13.89,20.87,0.02,-2.57,2.57,0,-23.2,13.0,2.00,-25.2,3.0,-23.7,12.5,4,0,0,0.00,1.31,0.00,0.53,0
1,57,-24.97,13.72,20.84,0.44,-2.88,2.91,1,-23.2,13.0,1.91,-25.2,3.0,-23.2,13.0,4,0,0,0.88,0.00,0.00,1.11,0
1,58,-24.91,13.54,20.84,1.22,-2.70,2.96,1,-23.2,13.0,1.80,-25.2,3.0,-23.2,13.0,4,0,0,0.96,0.00,0.00,1.03,0
1,59,-24.81,13.39,20.84,1.85,-2.03,2.75,1,-23.2,13.0,1.66,-25.2,3.0,-23.2,13.0,4,0,0,0.86,0.00,0.00,1.12,0
1,60,-24.67,13.27,20.84,2.65,-1.66,3.13,1,-23.2,13.0,1.49,-25.2,3.0,-23.2,13.0,4,0,0,0.28,0.00,0.00,1.39,0
1,61,-24.49,13.19,20.84,2.73,-0.92,2.88,1,-23.2,13.0,1.30,-25.2,3.0,-23.2,13.0,4,0,0,1.41,0.00,0.10,0.00,0
1,62,-24.31,13.16,20.84,3.03,-0.10,3.03,1,-23.2,13.0,1.12,-25.2,3.0,-23.2,13.0,4,0,0,1.10,0.00,0.00,0.85,0
1,63,-24.09,13.16,20.84,3.80,-0.06,3.80,1,-23.2,13.0,0.90,-25.2,3.0,-23.2,13.0,4,0,0,0.00,0.27,0.00,1.38,0
1,64,-23.85,13.17,20.84,3.56,0.39,3.58,1,-23.2,13.0,0.67,-25.2,3.0,-23.2,13.0,4,1,0,1.17,0.00,0.79,0.00,0
1,65,-23.60,13.21,20.84,2.74,0.28,2.75,1,-25.2,3.0,10.34,-13.2,15.0,-25.2,3.0,3,0,0,0.00,0.97,0.97,0.00,0
1,66,-23.45,13.21,20.84,1.99,-0.24,2.00,1,-25.2,3.0,10.36,-13.2,15.0,-25.2,3.0,3,0,0,0.00,0.82,1.10,0.00,0
1,67,-23.35,13.18,20.84,1.23,-0.74,1.43,1,-25.2,3.0,10.34,-13.2,15.0,-25.2,3.0,3,0,0,0.00,0.84,1.11,0.00,0
1,68,-23.30,13.11,20.84,0.48,-1.26,1.35,1,-25.2,3.0,10.29,-13.2,15.0,-25.2,3.0,3,0,0,0.00,0.88,1.08,0.00,0
1,69,-23.29,13.01,20.84,-0.26,-1.78,1.80,1,-25.2,3.0,10.19,-13.2,15.0,-25.2,3.0,3,0,0,0.00,0.85,1.07,0.00,0
1,70,-23.33,12.88,20.84,-1.00,-2.31,2.52,1,-25.2,3.0,10.05,-13.2,15.0,-25.2,3.0,3,0,0,0.00,0.86,1.05,0.00,0
1,71,-23.42,12.71,20.84,-1.70,-2.89,3.36,1,-25.2,3.0,9.87,-13.2,15.0,-25.2,3.0,3,0,0,0.00,0.97,0.98,0.00,0
1,72,-23.56,12.52,20.84,-2.55,-3.01,3.95,1,-25.2,3.0,9.66,-13.2,15.0,-25.2,3.0,3,0,0,0.00,0.15,1.38,0.00,0
1,73,-23.75,12.31,20.84,-3.27,-3.47,4.77,1,-25.2,3.0,9.42,-13.2,15.0,-25.2,3.0,3,0,0,0.00,0.96,0.97,0.00,0
1,74,-23.97,12.06,20.84,-3.34,-4.31,5.45,1,-25.2,3.0,9.14,-13.2,15.0,-25.2,3.0,3,0,0,0.00,1.41,0.08,0.00,0
1,75,-24.19,11.76,20.84,-3.77,-5.01,6.28,1,-25.2,3.0,8.81,-13.2,15.0,-25.2,3.0,3,0,0,0.00,1.05,0.95,0.00,0
1,76,-24.45,11.41,20.84,-4.16,-5.76,7.11,1,-25.2,3.0,8.44,-13.2,15.0,-25.2,3.0,3,0,0,0.00,1.26,0.63,0.00,0
1,77,-24.70,11.02,20.84,-3.64,-6.29,7.27,1,-25.2,3.0,8.04,-13.2,15.0,-25.2,3.0,3,0,0,0.00,1.10,0.00,0.89,0
1,78,-24.92,10.59,20.84,-3.16,-7.02,7.70,1,-25.2,3.0,7.60,-13.2,15.0,-25.2,3.0,3,0,0,0.00,1.40,0.00,0.19,0
1,79,-25.12,10.12,20.84,-3.30,-7.74,8.42,1,-25.2,3.0,7.12,-13.2,15.0,-25.2,3.0,3,0,0,0.00,1.29,0.57,0.00,0
1,80,-25.32,9.60,20.84,-2.80,-8.27,8.73,1,-25.2,3.0,6.60,-13.2,15.0,-25.2,3.0,3,0,0,0.00,1.19,0.00,0.76,0
1,81,-25.47,9.06,20.84,-2.02,-8.74,8.97,1,-25.2,3.0,6.06,-13.2,15.0,-25.2,3.0,3,0,0,0.00,1.17,0.00,0.78,0
1,82,-25.58,8.51,20.84,-1.67,-8.19,8.36,1,-25.2,3.0,5.52,-13.2,15.0,-25.2,3.0,3,0,0,1.32,0.00,0.00,0.32,0
1,83,-25.69,8.02,20.84,-1.51,-7.29,7.45,1,-25.2,3.0,5.04,-13.2,3.0,-25.2,3.0,3,0,0,1.30,0.00,0.00,0.18,0
1,84,-25.76,7.57,20.84,-0.89,-6.73,6.79,1,-25.2,3.0,4.61,-13.2,3.0,-25.2,3.0,3,0,0,0.30,0.00,0.00,1.27,0
1,85,-25.79,7.14,20.84,-0.05,-6.87,6.87,1,-25.2,3.0,4.18,-13.2,3.0,-25.2,3.0,3,0,0,0.00,0.88,0.00,1.01,0
1,86,-25.78,6.68,20.84,0.19,-7.56,7.56,1,-25.2,3.0,3.73,-13.2,3.0,-25.2,3.0,3,0,0,0.00,1.35,0.00,0.06,0
1,87,-25.79,6.18,20.84,-0.48,-7.76,7.77,1,-25.2,3.0,3.24,-13.2,3.0,-25.2,3.0,3,0,0,0.00,0.53,1.23,0.00,0
1,88,-25.82,5.70,20.84,-0.39,-7.15,7.16,1,-25.2,3.0,2.78,-13.2,3.0,-25.2,3.0,3,0,0,1.07,0.00,0.00,0.78,0
1,89,-25.83,5.28,20.84,-0.01,-6.33,6.33,1,-25.2,3.0,2.36,-13.2,3.0,-25.2,3.0,3,0,0,1.12,0.00,0.00,0.69,0
1,90,-25.82,4.87,20.84,0.36,-6.70,6.71,1,-25.2,3.0,1.97,-13.2,3.0,-25.2,3.0,3,0,0,0.00,1.27,0.00,0.42,0
1,91,-25.79,4.45,20.84,0.57,-6.22,6.24,1,-25.2,3.0,1.56,-13.2,3.0,-25.2,3.0,3,0,0,1.35,0.00,0.00,0.34,0
1,92,-25.75,4.08,20.84,0.60,-5.31,5.34,1,-25.2,3.0,1.21,-13.2,3.0,-25.2,3.0,3,0,0,1.37,0.00,0.00,0.02,0
1,93,-25.70,3.77,20.84,1.08,-4.60,4.72,1,-25.2,3.0,0.92,-13.2,3.0,-25.2,3.0,3,0,0,0.75,0.00,0.00,1.12,0
1,94,-25.61,3.50,20.84,1.65,-3.89,4.22,1,-25.2,3.0,0.65,-13.2,3.0,-25.2,3.0,3,1,0,0.92,0.00,0.00,1.00,0
1,95,-25.45,3.23,20.84,2.31,-2.96,3.76,1,-13.2,3.0,12.25,-13.2,15.0,-13.2,3.0,2,0,0,0.99,0.00,0.00,0.99,0
1,96,-25.28,3.06,20.84,2.95,-2.32,3.75,1,-13.2,3.0,12.08,-13.2,15.0,-13.2,3.0,2,0,0,0.73,0.00,0.00,1.20,0
1,97,-25.06,2.93,20.84,3.74,-1.89,4.19,1,-13.2,3.0,11.86,-13.2,15.0,-13.2,3.0,2,0,0,0.36,0.00,0.00,1.36,0
1,98,-24.79,2.83,20.84,4.55,-1.47,4.78,1,-13.2,3.0,11.59,-13.2,15.0,-13.2,3.0,2,0,0,0.45,0.00,0.00,1.33,0
1,99,-24.47,2.75,20.84,5.33,-1.00,5.42,1,-13.2,3.0,11.28,-13.2,15.0,-13.2,3.0,2,0,0,0.51,0.00,0.00,1.31,0
1,100,-24.10,2.70,20.84,6.13,-0.58,6.16,1,-13.2,3.0,10.91,-13.2,15.0,-13.2,3.0,2,0,0,0.40,0.00,0.00,1.34,0
1,101,-23.68,2.68,20.84,6.92,-0.13,6.92,1,-13.2,3.0,10.49,-13.2,15.0,-13.2,3.0,2,0,0,0.49,0.00,0.00,1.31,0
1,102,-23.21,2.67,20.84,7.67,-0.26,7.68,1,-13.2,3.0,10.02,-13.2,15.0,-13.2,3.0,2,0,0,0.00,0.37,0.00,1.36,0
1,103,-22.70,2.64,20.84,8.37,-0.63,8.39,1,-13.2,3.0,9.50,-13.2,15.0,-13.2,3.0,2,0,0,0.00,0.46,0.00,1.33,0
1,104,-22.14,2.59,20.84,9.05,-0.89,9.09,1,-13.2,3.0,8.95,-13.2,15.0,-13.2,3.0,2,0,0,0.00,0.31,0.00,1.36,0
1,105,-21.53,2.54,20.84,9.69,-0.68,9.71,1,-13.2,3.0,8.35,-13.2,15.0,-13.2,3.0,2,0,0,0.33,0.00,0.00,1.34,0
1,106,-20.90,2.51,20.84,10.19,-0.10,10.19,1,-13.2,3.0,7.71,-13.2,15.0,-13.2,3.0,2,0,0,0.70,0.00,0.00,1.21,0
1,107,-20.23,2.53,20.84,10.65,0.49,10.66,1,-13.2,3.0,7.04,-13.2,15.0,-13.2,3.0,2,0,0,0.64,0.00,0.00,1.23,0
1,108,-19.53,2.58,20.84,11.12,0.95,11.16,1,-13.2,3.0,6.34,-13.2,15.0,-13.2,3.0,2,0,0,0.54,0.00,0.00,1.30,0
1,109,-18.81,2.66,20.84,11.14,1.73,11.27,1,-13.2,3.0,5.62,-13.2,15.0,-13.2,3.0,2,0,0,1.26,0.00,0.00,0.62,0
1,110,-18.10,2.77,20.84,11.18,1.28,11.25,1,-13.2,3.0,4.91,-13.2,15.0,-13.2,3.0,2,0,0,0.00,1.05,0.00,0.92,0
1,111,-17.40,2.85,20.84,10.66,1.46,10.76,1,-13.2,3.0,4.20,-13.2,15.0,-13.2,3.0,2,0,0,1.21,0.00,0.72,0.00,0
1,112,-16.74,2.96,20.84,9.87,1.90,10.05,1,-13.2,3.0,3.54,-13.2,15.0,-13.2,3.0,2,0,0,0.97,0.00,1.01,0.00,0
1,113,-16.14,3.08,20.84,9.09,1.62,9.24,1,-13.2,3.0,2.94,-13.2,15.0,-13.2,3.0,2,0,0,0.00,0.96,0.97,0.00,0
1,114,-15.59,3.18,20.84,8.24,1.67,8.41,1,-13.2,3.0,2.39,-13.2,15.0,-13.2,3.0,2,0,0,0.61,0.00,1.27,0.00,0
1,115,-15.09,3.29,20.84,7.39,1.98,7.65,1,-13.2,3.0,1.91,-13.2,15.0,-13.2,3.0,2,0,0,0.80,0.00,1.16,0.00,0
1,116,-14.65,3.41,20.84,6.64,1.63,6.84,1,-13.2,3.0,1.50,-13.2,15.0,-13.2,3.0,2,0,0,0.00,1.01,0.94,0.00,0
1,117,-14.25,3.50,20.84,5.98,1.01,6.06,1,-13.2,3.0,1.16,-13.2,15.0,-13.2,3.0,2,0,0,0.00,1.14,0.82,0.00,0
1,118,-13.89,3.55,20.84,5.14,0.73,5.19,1,-13.2,3.0,0.88,-13.2,15.0,-13.2,3.0,2,0,0,0.00,0.28,1.39,0.00,0
1,119,-13.59,3.58,20.84,4.38,0.26,4.39,1,-13.2,3.0,0.70,-13.2,15.0,-13.2,3.0,2,2,0,0.00,0.99,0.98,0.00,0
1,120,-13.28,3.60,20.84,3.53,0.45,3.55,1,-13.2,15.0,11.40,0.0,0.0,-13.2,15.0,1,0,0,1.08,0.00,0.87,0.00,0
1,121,-13.07,3.65,20.84,3.01,1.19,3.24,1,-13.2,15.0,11.35,0.0,0.0,-13.2,15.0,1,0,0,1.27,0.00,0.50,0.00,0
1,122,-12.90,3.75,20.84,2.36,1.81,2.97,1,-13.2,15.0,11.25,0.0,0.0,-13.2,15.0,1,0,0,1.00,0.00,0.96,0.00,0
1,123,-12.78,3.89,20.84,1.63,2.36,2.87,1,-13.2,15.0,11.12,0.0,0.0,-13.2,15.0,1,0,0,1.00,0.00,0.99,0.00,0
1,124,-12.70,4.06,20.84,0.94,2.96,3.11,1,-13.2,15.0,10.95,0.0,0.0,-13.2,15.0,1,0,0,1.08,0.00,0.89,0.00,0
1,125,-12.66,4.27,20.84,0.34,3.64,3.66,1,-13.2,15.0,10.74,0.0,0.0,-13.2,15.0,1,0,0,1.19,0.00,0.74,0.00,0
1,126,-12.66,4.53,20.84,-0.27,4.31,4.32,1,-13.2,15.0,10.48,0.0,0.0,-13.2,15.0,1,0,0,1.14,0.00,0.81,0.00,0
1,127,-12.70,4.83,20.84,-0.88,4.99,5.06,1,-13.2,15.0,10.18,0.0,0.0,-13.2,15.0,1,0,0,1.16,0.00,0.79,0.00,0
1,128,-12.77,5.18,20.84,-1.22,5.81,5.94,1,-13.2,15.0,9.83,0.0,0.0,-13.2,15.0,1,0,0,1.35,0.00,0.36,0.00,0
1,129,-12.84,5.58,20.84,-1.00,6.64,6.72,1,-13.2,15.0,9.43,0.0,0.0,-13.2,15.0,1,0,0,1.34,0.00,0.00,0.33,0
1,130,-12.89,6.00,20.84,-0.37,6.42,6.43,1,-13.2,15.0,9.00,0.0,0.0,-13.2,15.0,1,0,0,0.00,0.57,0.00,1.26,0
1,131,-12.91,6.42,20.84,-0.51,6.87,6.89,1,-13.2,15.0,8.58,0.0,0.0,-13.2,15.0,1,0,0,1.32,0.00,0.48,0.00,0
1,132,-12.95,6.89,20.84,-0.51,7.66,7.67,1,-13.2,15.0,8.11,0.0,0.0,-13.2,15.0,1,0,0,1.38,0.00,0.00,0.10,0
1,133,-12.96,7.40,20.84,0.12,8.18,8.18,1,-13.2,15.0,7.60,0.0,0.0,-13.2,15.0,1,0,0,1.08,0.00,0.00,0.91,0
1,134,-12.94,7.95,20.84,0.27,8.84,8.84,1,-13.2,15.0,7.06,0.0,0.0,-13.2,15.0,1,0,0,1.41,0.00,0.05,0.00,0
1,135,-12.91,8.51,20.84,0.62,8.44,8.46,1,-13.2,15.0,6.50,0.0,0.0,-13.2,15.0,1,0,0,0.00,0.96,0.00,1.04,0
1,136,-12.85,9.05,20.84,1.32,8.57,8.67,1,-13.2,15.0,5.96,0.0,0.0,-13.2,15.0,1,0,0,1.07,0.00,0.00,0.93,0
1,137,-12.76,9.62,20.84,1.37,9.19,9.29,1,-13.2,15.0,5.40,0.0,0.0,-13.2,15.0,1,0,0,1.41,0.00,0.10,0.00,0
1,138,-12.68,10.20,20.84,0.97,8.78,8.83,1,-13.2,15.0,4.83,0.0,0.0,-13.2,15.0,1,0,0,0.00,1.06,0.93,0.00,0
1,139,-12.64,10.73,20.84,0.42,8.06,8.07,1,-13.2,15.0,4.30,0.0,0.0,-13.2,15.0,1,0,0,0.00,0.82,1.15,0.00,0
1,140,-12.64,11.22,20.84,-0.15,7.34,7.34,1,-13.2,15.0,3.82,0.0,0.0,-13.2,15.0,1,0,0,0.00,0.89,1.09,0.00,0
1,141,-12.66,11.67,20.84,-0.67,6.60,6.63,1,-13.2,15.0,3.38,0.0,0.0,-13.2,15.0,1,0,0,0.00,0.97,1.02,0.00,0
1,142,-12.73,12.09,20.84,-1.25,6.90,7.01,1,-13.2,15.0,2.95,0.0,0.0,-13.2,15.0,1,0,0,1.18,0.00,0.74,0.00,0
1,143,-12.81,12.52,20.84,-1.16,6.42,6.52,1,-13.2,15.0,2.51,0.0,0.0,-13.2,15.0,1,0,0,0.00,1.25,0.00,0.57,0
1,144,-12.88,12.90,20.84,-0.96,5.53,5.62,1,-13.2,15.0,2.12,0.0,0.0,-13.2,15.0,1,0,0,0.00,1.34,0.00,0.22,0
1,145,-12.94,13.26,20.84,-0.95,5.99,6.06,1,-13.2,15.0,1.76,0.0,0.0,-13.2,15.0,1,0,0,1.39,0.00,0.10,0.00,0
1,146,-12.98,13.67,20.84,-0.49,6.71,6.72,1,-13.2,15.0,1.34,0.0,0.0,-13.2,15.0,1,0,0,1.20,0.00,0.00,0.66,0
1,147,-13.01,14.09,20.84,-0.58,6.24,6.26,1,-13.2,15.0,0.92,0.0,0.0,-13.2,15.0,1,0,0,0.00,1.15,0.66,0.00,0
1,148,-13.07,14.47,20.84,-1.05,5.46,5.56,1,-13.2,15.0,0.55,0.0,0.0,-13.2,15.0,1,1,0,0.00,0.96,1.01,0.00,0
1,149,-13.16,14.81,20.84,-1.84,5.45,5.75,1,-13.2,15.0,0.20,0.0,0.0,-13.2,15.0,0,0,0,0.67,0.00,1.22,0.00,0
1,150,-13.29,15.18,20.84,-2.03,6.18,6.51,1,-13.2,15.0,0.20,0.0,0.0,-13.2,15.0,0,0,0,1.35,0.00,0.09,0.00,0
1,151,-13.41,15.57,20.84,-1.61,5.85,6.07,1,-13.2,15.0,0.61,0.0,0.0,-13.2,15.0,0,0,0,0.00,0.93,0.00,0.87,0
1,152,-13.49,15.92,20.84,-1.10,5.09,5.21,1,-13.2,15.0,0.97,0.0,0.0,-13.2,15.0,0,0,0,0.00,1.11,0.00,0.87,0
1,153,-13.56,16.22,20.84,-1.12,4.23,4.38,1,-13.2,15.0,1.27,0.0,0.0,-13.2,15.0,0,0,0,0.00,1.32,0.42,0.00,0
1,154,-13.62,16.46,20.84,-0.84,3.41,3.51,1,-13.2,15.0,1.52,0.0,0.0,-13.2,15.0,0,0,0,0.00,1.17,0.00,0.71,0
1,155,-13.66,16.65,20.84,-0.44,2.59,2.63,1,-13.2,15.0,1.71,0.0,0.0,-13.2,15.0,0,0,0,0.00,1.23,0.00,0.63,0
1,156,-13.68,16.78,20.84,-0.12,1.74,1.74,1,-13.2,15.0,1.84,0.0,0.0,-13.2,15.0,0,0,0,0.00,1.31,0.00,0.49,0
1,157,-13.67,16.86,20.84,0.25,0.91,0.94,1,-13.2,15.0,1.92,0.0,0.0,-13.2,15.0,0,0,0,0.00,1.23,0.00,0.64,0
1,158,-13.65,16.89,20.84,0.50,0.04,0.51,1,-13.2,15.0,1.94,0.0,0.0,-13.2,15.0,0,0,0,0.00,1.34,0.00,0.34,0
1,159,-13.61,16.86,20.84,0.57,-0.87,1.03,1,-13.2,15.0,1.90,0.0,0.0,-13.2,15.0,0,0,0,0.00,1.38,0.00,0.06,0
1,160,-13.57,16.77,20.84,0.54,-1.78,1.86,1,-13.2,15.0,1.81,0.0,0.0,-13.2,15.0,0,0,0,0.00,1.38,0.01,0.00,0
