update,total_steps,episodes,avg_reward,policy_loss,value_loss,entropy
14385,29460480,1560,14673.0655,-0.000683,1.371480,0.651387
14386,29462528,1560,14673.0655,0.000922,1.384186,0.651517
14387,29464576,1560,14673.0655,-0.003489,0.965131,0.651564
14388,29466624,1560,14673.0655,-0.001629,1.346987,0.651272
14389,29468672,1560,14673.0655,-0.001171,0.838561,0.651084
14390,29470720,1560,14673.0655,-0.003515,1.077858,0.651399
14391,29472768,1561,14670.5817,-0.001591,1.460470,0.652067
14392,29474816,1561,14670.5817,-0.001758,0.956443,0.652350
14393,29476864,1561,14670.5817,-0.002821,1.136556,0.652491
14394,29478912,1561,14670.5817,0.000283,1.270149,0.652763
14395,29480960,1561,14670.5817,-0.000406,1.666141,0.652760
14396,29483008,1561,14670.5817,0.003187,1.011696,0.652487
14397,29485056,1561,14670.5817,-0.004277,0.868263,0.652649
14398,29487104,1561,14670.5817,-0.000399,1.440386,0.652735
14399,29489152,1561,14670.5817,-0.001640,0.795296,0.652611
14400,29491200,1561,14670.5817,0.001326,1.160453,0.652758
14401,29493248,1562,14640.9888,0.000196,1.407087,0.652533
14402,29495296,1562,14640.9888,-0.001597,1.191982,0.651971
14403,29497344,1562,14640.9888,-0.003795,1.446494,0.651609
14404,29499392,1562,14640.9888,-0.000848,1.433863,0.651404
14405,29501440,1562,14640.9888,-0.004154,1.960262,0.651065
14406,29503488,1562,14640.9888,-0.002318,0.862784,0.651367
14407,29505536,1562,14640.9888,0.002536,0.869466,0.651498
14408,29507584,1562,14640.9888,-0.003578,1.033842,0.651296
14409,29509632,1562,14640.9888,-0.003421,1.053579,0.650881
14410,29511680,1563,14648.5756,-0.001623,1.727563,0.650891
14411,29513728,1563,14648.5756,-0.003986,0.719270,0.650957
14412,29515776,1563,14648.5756,0.000912,1.790017,0.651004
14413,29517824,1563,14648.5756,-0.001094,1.526035,0.650970
14414,29519872,1563,14648.5756,-0.002343,1.359505,0.650829
14415,29521920,1563,14648.5756,0.002238,1.815551,0.650411
14416,29523968,1563,14648.5756,-0.001795,1.556767,0.650262
14417,29526016,1563,14648.5756,-0.003405,0.773921,0.650229
14418,29528064,1563,14648.5756,-0.002287,0.922978,0.649949
14419,29530112,1564,14602.6696,-0.003802,1.184096,0.649806
14420,29532160,1564,14602.6696,-0.001058,0.762323,0.649689
14421,29534208,1564,14602.6696,-0.004278,0.811007,0.649392
14422,29536256,1564,14602.6696,-0.000218,1.416196,0.649271
14423,29538304,1564,14602.6696,-0.001952,0.999644,0.649167
14424,29540352,1564,14602.6696,-0.003394,1.387305,0.649293
14425,29542400,1564,14602.6696,-0.002148,1.046711,0.649132
14426,29544448,1564,14602.6696,-0.003517,1.319183,0.648774
14427,29546496,1564,14602.6696,-0.002867,0.793988,0.648597
14428,29548544,1565,14554.9085,-0.000032,0.520747,0.648457
14429,29550592,1565,14554.9085,-0.003064,0.800002,0.648271
14430,29552640,1565,14554.9085,0.002324,2.096255,0.648229
14431,29554688,1565,14554.9085,0.005261,0.697344,0.648274
14432,29556736,1565,14554.9085,0.002406,0.575349,0.648227
14433,29558784,1565,14554.9085,0.005651,0.927658,0.648082
14434,29560832,1565,14554.9085,-0.000275,1.019142,0.647829
14435,29562880,1565,14554.9085,0.001980,0.705451,0.647594
14436,29564928,1565,14554.9085,0.003033,0.904678,0.647344
14437,29566976,1566,14568.6507,-0.000154,0.613325,0.646915
14438,29569024,1566,14568.6507,-0.001413,0.772476,0.646524
14439,29571072,1566,14568.6507,-0.001912,1.302497,0.646210
14440,29573120,1566,14568.6507,-0.000216,1.482340,0.645696
14441,29575168,1566,14568.6507,-0.005774,1.709252,0.645142
14442,29577216,1566,14568.6507,-0.003163,1.540224,0.644969
14443,29579264,1566,14568.6507,-0.001020,1.319332,0.644632
14444,29581312,1566,14568.6507,0.000339,1.024820,0.644525
14445,29583360,1566,14568.6507,0.002330,1.094740,0.644359
14446,29585408,1566,14568.6507,-0.001042,1.198581,0.644222
14447,29587456,1567,14585.0740,0.000460,1.772611,0.643987
14448,29589504,1567,14585.0740,-0.003259,1.216921,0.644053
14449,29591552,1567,14585.0740,0.000401,1.315634,0.643909
14450,29593600,1567,14585.0740,0.000248,0.976065,0.643884
14451,29595648,1567,14585.0740,0.004366,0.732026,0.643833
14452,29597696,1567,14585.0740,-0.001856,1.199823,0.644011
14453,29599744,1567,14585.0740,-0.001476,1.157297,0.644269
14454,29601792,1567,14585.0740,-0.000084,1.062511,0.644612
14455,29603840,1567,14585.0740,-0.004373,1.211866,0.645008
14456,29605888,1568,14601.6272,-0.001756,0.869291,0.645061
14457,29607936,1568,14601.6272,-0.002592,0.697546,0.645001
14458,29609984,1568,14601.6272,0.001946,1.340784,0.644947
14459,29612032,1568,14601.6272,0.001838,1.826264,0.645002
14460,29614080,1568,14601.6272,-0.001544,1.352821,0.644989
14461,29616128,1568,14601.6272,-0.003218,1.975840,0.644839
14462,29618176,1568,14601.6272,-0.000824,1.742791,0.644569
14463,29620224,1568,14601.6272,-0.002776,1.296492,0.644454
14464,29622272,1568,14601.6272,0.001385,0.960078,0.644322
14465,29624320,1569,14558.6989,-0.001983,1.086358,0.644616
14466,29626368,1569,14558.6989,-0.002253,1.005211,0.644533
14467,29628416,1569,14558.6989,-0.000135,1.304765,0.644250
14468,29630464,1569,14558.6989,0.001933,1.452782,0.644063
14469,29632512,1569,14558.6989,-0.003115,1.581338,0.643918
14470,29634560,1569,14558.6989,0.003336,1.091025,0.644171
14471,29636608,1569,14558.6989,0.001676,0.934682,0.644274
14472,29638656,1569,14558.6989,-0.000271,1.266675,0.644179
14473,29640704,1569,14558.6989,-0.000939,0.893762,0.644310
14474,29642752,1570,14567.8373,-0.002018,1.157458,0.644353
14475,29644800,1570,14567.8373,-0.000327,0.961795,0.644177
14476,29646848,1570,14567.8373,-0.003255,0.882205,0.644267
14477,29648896,1570,14567.8373,0.001397,0.963408,0.644453
14478,29650944,1570,14567.8373,0.000645,0.661319,0.644462
14479,29652992,1570,14567.8373,-0.000175,0.700432,0.644357
14480,29655040,1570,14567.8373,-0.008672,0.828278,0.644118
14481,29657088,1570,14567.8373,-0.000464,0.604212,0.644019
14482,29659136,1570,14567.8373,-0.000097,0.839490,0.644059
14483,29661184,1570,14567.8373,0.000897,0.484260,0.644177
14484,29663232,1571,14582.5514,-0.000848,0.974048,0.644083
14485,29665280,1571,14582.5514,-0.001005,1.514201,0.644017
14486,29667328,1571,14582.5514,0.001328,0.901483,0.644065
14487,29669376,1571,14582.5514,-0.000020,0.631408,0.644304
14488,29671424,1571,14582.5514,0.000060,0.849576,0.644502
14489,29673472,1571,14582.5514,-0.000160,0.918106,0.644679
14490,29675520,1571,14582.5514,0.002584,1.045839,0.644800
14491,29677568,1571,14582.5514,-0.000038,0.761033,0.644690
14492,29679616,1571,14582.5514,-0.001929,1.476086,0.644805
14493,29681664,1572,14591.8932,-0.003376,1.393463,0.645236
14494,29683712,1572,14591.8932,0.006412,1.302089,0.645369
14495,29685760,1572,14591.8932,-0.000776,1.549121,0.645234
14496,29687808,1572,14591.8932,-0.001092,1.329092,0.644702
14497,29689856,1572,14591.8932,-0.002800,1.211357,0.644663
14498,29691904,1572,14591.8932,-0.001976,1.086538,0.645135
14499,29693952,1572,14591.8932,-0.000508,1.334832,0.645078
14500,29696000,1572,14591.8932,0.010845,0.722908,0.644861
14501,29698048,1572,14591.8932,0.002919,1.154044,0.644826
14502,29700096,1573,14584.2617,0.001026,1.038918,0.644767
14503,29702144,1573,14584.2617,-0.001643,1.609476,0.644810
14504,29704192,1573,14584.2617,-0.000506,1.436858,0.644867
14505,29706240,1573,14584.2617,-0.002350,1.390284,0.645091
14506,29708288,1573,14584.2617,-0.001497,1.158031,0.645576
14507,29710336,1573,14584.2617,0.000675,1.831430,0.645703
14508,29712384,1573,14584.2617,-0.001129,1.326614,0.645735
14509,29714432,1573,14584.2617,-0.000034,1.191346,0.645512
14510,29716480,1573,14584.2617,-0.001760,1.733241,0.645395
14511,29718528,1574,14578.8615,-0.000095,1.176849,0.645648
14512,29720576,1574,14578.8615,-0.000253,1.578503,0.645634
14513,29722624,1574,14578.8615,0.001423,1.053130,0.645564
14514,29724672,1574,14578.8615,0.007112,0.928388,0.645454
14515,29726720,1574,14578.8615,0.002846,1.043112,0.645464
14516,29728768,1574,14578.8615,-0.000512,0.833465,0.645338
14517,29730816,1574,14578.8615,0.001683,1.204352,0.645152
14518,29732864,1574,14578.8615,0.000610,0.909596,0.645063
14519,29734912,1574,14578.8615,0.001074,0.824442,0.644978
14520,29736960,1575,14579.1778,0.000554,0.791300,0.644724
14521,29739008,1575,14579.1778,0.000539,1.201546,0.644182
14522,29741056,1575,14579.1778,0.002336,1.131303,0.643991
14523,29743104,1575,14579.1778,-0.001494,0.736783,0.644037
14524,29745152,1575,14579.1778,-0.000157,1.213007,0.644246
14525,29747200,1575,14579.1778,-0.001074,1.277303,0.644054
14526,29749248,1575,14579.1778,-0.001924,0.960370,0.643690
14527,29751296,1575,14579.1778,0.000202,0.940630,0.643617
14528,29753344,1575,14579.1778,-0.000689,0.807691,0.643290
14529,29755392,1575,14579.1778,-0.000450,1.364863,0.642983
14530,29757440,1576,14599.4912,-0.001580,1.226678,0.642658
14531,29759488,1576,14599.4912,-0.001914,0.977125,0.642403
14532,29761536,1576,14599.4912,-0.002929,0.941887,0.642063
14533,29763584,1576,14599.4912,-0.000855,0.621620,0.641669
14534,29765632,1576,14599.4912,-0.001630,0.693446,0.641507
14535,29767680,1576,14599.4912,-0.001091,0.645878,0.641603
14536,29769728,1576,14599.4912,-0.002051,0.655865,0.641816
14537,29771776,1576,14599.4912,0.001351,0.636811,0.642230
14538,29773824,1576,14599.4912,-0.002581,0.648182,0.642257
14539,29775872,1577,14595.0374,0.001201,0.817271,0.642452
14540,29777920,1577,14595.0374,-0.001513,0.719272,0.642547
14541,29779968,1577,14595.0374,-0.004712,1.409826,0.642427
14542,29782016,1577,14595.0374,-0.003281,1.356368,0.642433
14543,29784064,1577,14595.0374,-0.001932,0.939967,0.642654
14544,29786112,1577,14595.0374,0.000401,0.926685,0.642488
14545,29788160,1577,14595.0374,-0.001574,1.093768,0.642427
14546,29790208,1577,14595.0374,-0.001974,0.789981,0.642341
14547,29792256,1577,14595.0374,-0.004442,1.687597,0.642431
14548,29794304,1578,14597.6842,-0.002193,1.373101,0.642623
14549,29796352,1578,14597.6842,0.000092,0.675983,0.642659
14550,29798400,1578,14597.6842,0.000007,1.069911,0.642774
14551,29800448,1578,14597.6842,0.000357,0.952820,0.642643
14552,29802496,1578,14597.6842,0.002946,1.003868,0.642610
14553,29804544,1578,14597.6842,0.000051,1.078250,0.642626
14554,29806592,1578,14597.6842,0.000173,1.544853,0.642724
14555,29808640,1578,14597.6842,0.001507,0.995437,0.643003
14556,29810688,1578,14597.6842,-0.001629,0.825857,0.642947
14557,29812736,1579,14598.2657,0.001599,1.502971,0.642847
14558,29814784,1579,14598.2657,-0.001476,1.072325,0.642826
14559,29816832,1579,14598.2657,0.000091,0.795281,0.642697
14560,29818880,1579,14598.2657,-0.001590,0.571813,0.642684
14561,29820928,1579,14598.2657,-0.001847,1.493308,0.642742
14562,29822976,1579,14598.2657,0.000217,0.789426,0.642976
14563,29825024,1579,14598.2657,-0.002847,1.483909,0.643252
14564,29827072,1579,14598.2657,0.000299,1.236079,0.643682
14565,29829120,1579,14598.2657,-0.001531,0.785992,0.643725
14566,29831168,1580,14588.0318,-0.000706,1.481610,0.643836
14567,29833216,1580,14588.0318,-0.000454,1.268088,0.644260
14568,29835264,1580,14588.0318,-0.000068,1.274025,0.644776
14569,29837312,1580,14588.0318,-0.000132,1.498350,0.645056
14570,29839360,1580,14588.0318,-0.001840,1.191250,0.645286
14571,29841408,1580,14588.0318,-0.001904,0.857399,0.645847
14572,29843456,1580,14588.0318,-0.003975,1.249438,0.646223
14573,29845504,1580,14588.0318,-0.002495,0.439815,0.646324
14574,29847552,1580,14588.0318,0.000070,1.008998,0.646292
14575,29849600,1580,14588.0318,-0.000342,0.691473,0.646341
14576,29851648,1581,14562.9529,-0.001852,0.865278,0.646360
14577,29853696,1581,14562.9529,0.002000,1.106860,0.646438
14578,29855744,1581,14562.9529,-0.001259,1.056783,0.646460
14579,29857792,1581,14562.9529,-0.001103,0.923276,0.646482
14580,29859840,1581,14562.9529,0.000047,0.730552,0.646337
14581,29861888,1581,14562.9529,-0.002490,0.877194,0.646269
14582,29863936,1581,14562.9529,-0.002988,1.491646,0.646397
14583,29865984,1581,14562.9529,-0.001275,1.121232,0.646552
14584,29868032,1581,14562.9529,0.000326,0.813219,0.646765
14585,29870080,1582,14583.9042,-0.003673,1.082757,0.647309
14586,29872128,1582,14583.9042,-0.000992,0.612287,0.647372
14587,29874176,1582,14583.9042,-0.001795,1.345726,0.647314
14588,29876224,1582,14583.9042,0.002873,0.783246,0.647576
14589,29878272,1582,14583.9042,0.003555,0.789963,0.647866
14590,29880320,1582,14583.9042,-0.000913,1.002045,0.647950
14591,29882368,1582,14583.9042,0.001364,0.644092,0.647627
14592,29884416,1582,14583.9042,-0.000376,1.083357,0.647227
14593,29886464,1582,14583.9042,-0.001206,0.571350,0.646659
14594,29888512,1583,14604.9377,-0.001820,1.049677,0.646254
14595,29890560,1583,14604.9377,0.003775,0.691901,0.646071
14596,29892608,1583,14604.9377,-0.001954,1.479477,0.645827
14597,29894656,1583,14604.9377,0.002851,1.141313,0.645544
14598,29896704,1583,14604.9377,0.000536,1.206429,0.645143
14599,29898752,1583,14604.9377,-0.001743,1.210376,0.645225
14600,29900800,1583,14604.9377,-0.001436,0.880054,0.645265
14601,29902848,1583,14604.9377,0.001410,0.821135,0.645216
14602,29904896,1583,14604.9377,-0.001961,0.928040,0.644930
14603,29906944,1584,14614.1484,-0.001624,1.383798,0.644271
14604,29908992,1584,14614.1484,-0.001414,0.825031,0.644383
14605,29911040,1584,14614.1484,0.000610,0.720507,0.644357
14606,29913088,1584,14614.1484,-0.002736,0.888143,0.644075
14607,29915136,1584,14614.1484,-0.001802,0.680284,0.643859
14608,29917184,1584,14614.1484,-0.002927,0.952870,0.643578
14609,29919232,1584,14614.1484,-0.000935,0.783390,0.643227
14610,29921280,1584,14614.1484,-0.001145,0.775752,0.643040
14611,29923328,1584,14614.1484,-0.003529,0.616962,0.642756
14612,29925376,1584,14614.1484,0.002440,0.875303,0.642620
14613,29927424,1585,14640.9529,-0.000525,0.955035,0.642698
14614,29929472,1585,14640.9529,-0.001715,1.368545,0.642421
14615,29931520,1585,14640.9529,-0.004226,2.164012,0.642640
14616,29933568,1585,14640.9529,-0.002328,1.862240,0.643143
14617,29935616,1585,14640.9529,-0.002789,1.412040,0.643895
14618,29937664,1585,14640.9529,-0.001385,1.282240,0.644486
14619,29939712,1585,14640.9529,-0.002819,1.186110,0.644903
